u_node_id,v_node_id,tau_idx,tau,frac,n_samples_used
18,17,83,0.83,0.7896921038627625,3
18,17,84,0.84,0.8020631670951843,3
18,17,85,0.85,0.8144342303276062,3
18,17,86,0.86,0.8268052935600281,3
18,17,87,0.87,0.83917635679245,3
18,17,88,0.88,0.851547360420227,3
18,17,89,0.89,0.8639184236526489,3
18,17,90,0.9,0.8762894868850708,3
18,17,91,0.91,0.8886605501174927,3
18,17,92,0.92,0.9010316133499146,3
18,17,93,0.93,0.9134026169776917,3
18,17,94,0.94,0.9257736802101135,3
18,17,95,0.95,0.9381447434425354,3
18,17,96,0.96,0.9505158066749573,3
18,17,97,0.97,0.9628868699073792,3
18,17,98,0.98,0.9752578735351562,3
18,17,99,0.99,0.9876289367675781,3
18,17,100,1.0,1.0,3
18,19,0,0.0,0.0,1
18,19,1,0.01,0.008085554465651512,1
18,19,2,0.02,0.016171108931303024,1
18,19,3,0.03,0.024256663396954536,1
18,19,4,0.04,0.03234221786260605,1
18,19,5,0.05,0.04042777046561241,1
18,19,6,0.06,0.04851332679390907,1
18,19,7,0.07,0.056598879396915436,1
18,19,8,0.08,0.0646844357252121,1
18,19,9,0.09,0.07276998460292816,1
18,19,10,0.1,0.08085554093122482,1
18,19,11,0.11,0.08894109725952148,1
18,19,12,0.12,0.09702665358781815,1
18,19,13,0.13,0.10511220246553421,1
18,19,14,0.14,0.11319775879383087,1
18,19,15,0.15,0.12128331512212753,1
18,19,16,0.16,0.1293688714504242,1
18,19,17,0.17,0.140342116355896,1
18,19,18,0.18,0.15709076821804047,1
18,19,19,0.19,0.17383940517902374,1
18,19,20,0.2,0.1905880570411682,1
18,19,21,0.21,0.20733670890331268,1
18,19,22,0.22,0.22408534586429596,1
18,19,23,0.23,0.24083399772644043,1
18,19,24,0.24,0.2575826346874237,1
18,19,25,0.25,0.274331271648407,1
18,19,26,0.26,0.29107993841171265,1
18,19,27,0.27,0.3078285753726959,1
18,19,28,0.28,0.3245772123336792,1
18,19,29,0.29,0.34132587909698486,1
18,19,30,0.3,0.35807451605796814,1
18,19,31,0.31,0.3748231530189514,1
18,19,32,0.32,0.3915718197822571,1
18,19,33,0.33,0.40832045674324036,1
18,19,34,0.34,0.41934892535209656,1
18,19,35,0.35,0.427517294883728,1
18,19,36,0.36,0.4356856644153595,1
18,19,37,0.37,0.44385403394699097,1
18,19,38,0.38,0.45202240347862244,1
18,19,39,0.39,0.4601907730102539,1
18,19,40,0.4,0.4683591425418854,1
18,19,41,0.41,0.47652748227119446,1
18,19,42,0.42,0.4846958518028259,1
18,19,43,0.43,0.4928642213344574,1
18,19,44,0.44,0.5010325908660889,1
18,19,45,0.45,0.5092009902000427,1
18,19,46,0.46,0.5173693299293518,1
18,19,47,0.47,0.5255377292633057,1
18,19,48,0.48,0.5337060689926147,1
18,19,49,0.49,0.5418744683265686,1
18,19,50,0.5,0.5500428080558777,1
18,19,51,0.51,0.5542016625404358,1
18,19,52,0.52,0.5583604574203491,1
18,19,53,0.53,0.5625193119049072,1
18,19,54,0.54,0.5666781067848206,1
18,19,55,0.55,0.5708369612693787,1
18,19,56,0.56,0.574995756149292,1
18,19,57,0.57,0.5791546106338501,1
18,19,58,0.58,0.5833134055137634,1
18,19,59,0.59,0.5874722599983215,1
18,19,60,0.6,0.5916310548782349,1
18,19,61,0.61,0.595789909362793,1
18,19,62,0.62,0.5999487638473511,1
18,19,63,0.63,0.6041075587272644,1
18,19,64,0.64,0.6082664132118225,1
18,19,65,0.65,0.6124252080917358,1
18,19,66,0.66,0.616584062576294,1
18,19,67,0.67,0.6222246289253235,1
18,19,68,0.68,0.6308287382125854,1
18,19,69,0.69,0.6394328474998474,1
18,19,70,0.7,0.6480369567871094,1
18,19,71,0.71,0.6566410660743713,1
18,19,72,0.72,0.6652451753616333,1
18,19,73,0.73,0.6738492846488953,1
18,19,74,0.74,0.6824533343315125,1
18,19,75,0.75,0.6910574436187744,1
18,19,76,0.76,0.6996615529060364,1
18,19,77,0.77,0.7082656621932983,1
18,19,78,0.78,0.7168697714805603,1
18,19,79,0.79,0.7254738807678223,1
18,19,80,0.8,0.7340779900550842,1
18,19,81,0.81,0.7426820993423462,1
18,19,82,0.82,0.7512862086296082,1
18,19,83,0.83,0.7598903179168701,1
18,19,84,0.84,0.7722480297088623,1
18,19,85,0.85,0.7864825129508972,1
18,19,86,0.86,0.8007169961929321,1
18,19,87,0.87,0.814951479434967,1
18,19,88,0.88,0.8291860222816467,1
18,19,89,0.89,0.8434205055236816,1
18,19,90,0.9,0.8576549887657166,1
18,19,91,0.91,0.8718895316123962,1
18,19,92,0.92,0.8861240148544312,1
18,19,93,0.93,0.9003584980964661,1
18,19,94,0.94,0.914592981338501,1
18,19,95,0.95,0.9288275241851807,1
18,19,96,0.96,0.9430620074272156,1
18,19,97,0.97,0.9572964906692505,1
18,19,98,0.98,0.9715309739112854,1
18,19,99,0.99,0.9857655167579651,1
18,19,100,1.0,1.0,1
19,16,0,0.0,0.0,1
19,16,1,0.01,0.006599545478820801,1
19,16,2,0.02,0.013199090957641602,1
19,16,3,0.03,0.019798636436462402,1
19,16,4,0.04,0.026398181915283203,1
19,16,5,0.05,0.032997727394104004,1
19,16,6,0.06,0.039597272872924805,1
19,16,7,0.07,0.046196818351745605,1
19,16,8,0.08,0.052796363830566406,1
19,16,9,0.09,0.06307506561279297,1
19,16,10,0.1,0.07519334554672241,1
19,16,11,0.11,0.08731162548065186,1
19,16,12,0.12,0.0994299054145813,1
19,16,13,0.13,0.11154818534851074,1
19,16,14,0.14,0.12366646528244019,1
19,16,15,0.15,0.13578474521636963,1
19,16,16,0.16,0.14790302515029907,1
19,16,17,0.17,0.16024959087371826,1
19,16,18,0.18,0.17305266857147217,1
19,16,19,0.19,0.18585574626922607,1
19,16,20,0.2,0.19865882396697998,1
19,16,21,0.21,0.2114619016647339,1
19,16,22,0.22,0.2242649793624878,1
19,16,23,0.23,0.2370680570602417,1
19,16,24,0.24,0.2498711347579956,1
19,16,25,0.25,0.2626742124557495,1
19,16,26,0.26,0.2749027609825134,1
19,16,27,0.27,0.28713130950927734,1
19,16,28,0.28,0.2993597984313965,1
19,16,29,0.29,0.3115884065628052,1
19,16,30,0.3,0.3238168954849243,1
19,16,31,0.31,0.336045503616333,1
19,16,32,0.32,0.34827399253845215,1
19,16,33,0.33,0.36050254106521606,1
19,16,34,0.34,0.3733835220336914,1
19,16,35,0.35,0.3865906596183777,1
19,16,36,0.36,0.39979779720306396,1
19,16,37,0.37,0.413004994392395,1
19,16,38,0.38,0.4262121319770813,1
19,16,39,0.39,0.4394192695617676,1
19,16,40,0.4,0.45262646675109863,1
19,16,41,0.41,0.46583354473114014,1
19,16,42,0.42,0.47906267642974854,1
19,16,43,0.43,0.4923356771469116,1
19,16,44,0.44,0.5056087374687195,1
19,16,45,0.45,0.5188817381858826,1
19,16,46,0.46,0.5321547389030457,1
19,16,47,0.47,0.5454277992248535,1
19,16,48,0.48,0.5587007999420166,1
19,16,49,0.49,0.5719738006591797,1
19,16,50,0.5,0.5852468609809875,1
19,16,51,0.51,0.599136233329773,1
19,16,52,0.52,0.6130256056785583,1
19,16,53,0.53,0.6269149780273438,1
19,16,54,0.54,0.6408043503761292,1
19,16,55,0.55,0.6546937823295593,1
19,16,56,0.56,0.6685831546783447,1
19,16,57,0.57,0.6824725270271301,1
19,16,58,0.58,0.6963618993759155,1
19,16,59,0.59,0.7067888975143433,1
19,16,60,0.6,0.715484619140625,1
19,16,61,0.61,0.7241803407669067,1
19,16,62,0.62,0.7328761219978333,1
19,16,63,0.63,0.741571843624115,1
19,16,64,0.64,0.7502675652503967,1
19,16,65,0.65,0.7589633464813232,1
19,16,66,0.66,0.767659068107605,1
19,16,67,0.67,0.7751266360282898,1
19,16,68,0.68,0.7801379561424255,1
19,16,69,0.69,0.7851492166519165,1
19,16,70,0.7,0.7901604771614075,1
19,16,71,0.71,0.7951717972755432,1
19,16,72,0.72,0.8001830577850342,1
19,16,73,0.73,0.8051943182945251,1
19,16,74,0.74,0.8102055788040161,1
19,16,75,0.75,0.8152168989181519,1
19,16,76,0.76,0.8189597725868225,1
19,16,77,0.77,0.8227026462554932,1
19,16,78,0.78,0.8264455199241638,1
19,16,79,0.79,0.8301883339881897,1
19,16,80,0.8,0.8339312076568604,1
19,16,81,0.81,0.837674081325531,1
19,16,82,0.82,0.8414169549942017,1
19,16,83,0.83,0.8451598286628723,1
19,16,84,0.84,0.8514283299446106,1
19,16,85,0.85,0.8589596748352051,1
19,16,86,0.86,0.8664909601211548,1
19,16,87,0.87,0.8740222454071045,1
19,16,88,0.88,0.881553590297699,1
19,16,89,0.89,0.8890848755836487,1
19,16,90,0.9,0.8966162204742432,1
19,16,91,0.91,0.9041475057601929,1
19,16,92,0.92,0.9128016233444214,1
19,16,93,0.93,0.9237014651298523,1
19,16,94,0.94,0.9346012473106384,1
19,16,95,0.95,0.9455010294914246,1
19,16,96,0.96,0.9564008116722107,1
19,16,97,0.97,0.9673005938529968,1
19,16,98,0.98,0.9782004356384277,1
19,16,99,0.99,0.9891002178192139,1
19,16,100,1.0,1.0,1
19,17,0,0.0,0.0,2
19,17,1,0.01,0.012295722961425781,2
19,17,2,0.02,0.024591445922851562,2
19,17,3,0.03,0.036887168884277344,2
19,17,4,0.04,0.049182891845703125,2
19,17,5,0.05,0.061478614807128906,2
19,17,6,0.06,0.07377433776855469,2
19,17,7,0.07,0.08607012033462524,2
19,17,8,0.08,0.09836578369140625,2
19,17,9,0.09,0.1106615662574768,2
19,17,10,0.1,0.12295728921890259,2
19,17,11,0.11,0.13525301218032837,2
19,17,12,0.12,0.14754879474639893,2
19,17,13,0.13,0.15984445810317993,2
19,17,14,0.14,0.1721401810646057,2
19,17,15,0.15,0.18443596363067627,2
19,17,16,0.16,0.19673168659210205,2
19,17,17,0.17,0.20902740955352783,2
19,17,18,0.18,0.2213231325149536,2
19,17,19,0.19,0.2336188554763794,2
19,17,20,0.2,0.24591457843780518,2
19,17,21,0.21,0.25821030139923096,2
19,17,22,0.22,0.27050602436065674,2
19,17,23,0.23,0.2828017473220825,2
19,17,24,0.24,0.2950974702835083,2
19,17,25,0.25,0.3073931932449341,2
19,17,26,0.26,0.31791090965270996,2
19,17,27,0.27,0.32842856645584106,2
19,17,28,0.28,0.33894622325897217,2
19,17,29,0.29,0.34946388006210327,2
19,17,30,0.3,0.3599815368652344,2
19,17,31,0.31,0.3704991936683655,2
19,17,32,0.32,0.3810168504714966,2
19,17,33,0.33,0.39153456687927246,2
19,17,34,0.34,0.4020521640777588,2
19,17,35,0.35,0.41256988048553467,2
19,17,36,0.36,0.42308753728866577,2
19,17,37,0.37,0.4336051940917969,2
19,17,38,0.38,0.44412291049957275,2
19,17,39,0.39,0.4546405076980591,2
19,17,40,0.4,0.46515822410583496,2
19,17,41,0.41,0.47567588090896606,2
19,17,42,0.42,0.48619353771209717,2
19,17,43,0.43,0.49671119451522827,2
19,17,44,0.44,0.5072288513183594,2
19,17,45,0.45,0.5177465081214905,2
19,17,46,0.46,0.5282641649246216,2
19,17,47,0.47,0.5387818813323975,2
19,17,48,0.48,0.5492995381355286,2
19,17,49,0.49,0.5598171949386597,2
19,17,50,0.5,0.5703348517417908,2
19,17,51,0.51,0.5824084877967834,2
19,17,52,0.52,0.5944821834564209,2
19,17,53,0.53,0.6065558195114136,2
19,17,54,0.54,0.6186294555664062,2
19,17,55,0.55,0.6307030916213989,2
19,17,56,0.56,0.6427767276763916,2
19,17,57,0.57,0.6548503637313843,2
19,17,58,0.58,0.6669240593910217,2
19,17,59,0.59,0.6789976954460144,2
19,17,60,0.6,0.6910713315010071,2
19,17,61,0.61,0.7031450271606445,2
19,17,62,0.62,0.7152186632156372,2
19,17,63,0.63,0.7272922992706299,2
19,17,64,0.64,0.7393659353256226,2
19,17,65,0.65,0.7514395713806152,2
19,17,66,0.66,0.7635132074356079,2
19,17,67,0.67,0.7755868434906006,2
19,17,68,0.68,0.787660539150238,2
19,17,69,0.69,0.7997341752052307,2
19,17,70,0.7,0.8118078112602234,2
19,17,71,0.71,0.8238814473152161,2
19,17,72,0.72,0.8359551429748535,2
19,17,73,0.73,0.8480287790298462,2
19,17,74,0.74,0.8601024150848389,2
19,17,75,0.75,0.8721760511398315,2
19,17,76,0.76,0.8772889971733093,2
19,17,77,0.77,0.8824019432067871,2
19,17,78,0.78,0.8875149488449097,2
19,17,79,0.79,0.8926278948783875,2
19,17,80,0.8,0.8977408409118652,2
19,17,81,0.81,0.902853786945343,2
19,17,82,0.82,0.9079667329788208,2
19,17,83,0.83,0.9130797386169434,2
19,17,84,0.84,0.9181926846504211,2
19,17,85,0.85,0.9233056306838989,2
19,17,86,0.86,0.9284185767173767,2
19,17,87,0.87,0.9335315227508545,2
19,17,88,0.88,0.938644528388977,2
19,17,89,0.89,0.9437574744224548,2
19,17,90,0.9,0.9488704204559326,2
19,17,91,0.91,0.9539833664894104,2
19,17,92,0.92,0.9590963125228882,2
19,17,93,0.93,0.9642093181610107,2
19,17,94,0.94,0.9693222641944885,2
19,17,95,0.95,0.9744352102279663,2
19,17,96,0.96,0.9795481562614441,2
19,17,97,0.97,0.9846611022949219,2
19,17,98,0.98,0.9897741079330444,2
19,17,99,0.99,0.9948870539665222,2
19,17,100,1.0,1.0,2
19,18,0,0.0,0.0,1
19,18,1,0.01,0.014234483242034912,1
19,18,2,0.02,0.0284690260887146,1
19,18,3,0.03,0.04270350933074951,1
19,18,4,0.04,0.056937992572784424,1
19,18,5,0.05,0.07117247581481934,1
19,18,6,0.06,0.08540701866149902,1
19,18,7,0.07,0.09964150190353394,1
19,18,8,0.08,0.11387598514556885,1
19,18,9,0.09,0.12811046838760376,1
19,18,10,0.1,0.14234501123428345,1
19,18,11,0.11,0.15657949447631836,1
19,18,12,0.12,0.17081397771835327,1
19,18,13,0.13,0.18504852056503296,1
19,18,14,0.14,0.19928300380706787,1
19,18,15,0.15,0.21351748704910278,1
19,18,16,0.16,0.2277519702911377,1
19,18,17,0.17,0.24010968208312988,1
19,18,18,0.18,0.24871379137039185,1
19,18,19,0.19,0.2573179006576538,1
19,18,20,0.2,0.26592200994491577,1
19,18,21,0.21,0.27452611923217773,1
19,18,22,0.22,0.2831302285194397,1
19,18,23,0.23,0.29173433780670166,1
19,18,24,0.24,0.3003384470939636,1
19,18,25,0.25,0.3089425563812256,1
19,18,26,0.26,0.31754666566848755,1
19,18,27,0.27,0.32615071535110474,1
19,18,28,0.28,0.3347548246383667,1
19,18,29,0.29,0.34335893392562866,1
19,18,30,0.3,0.3519630432128906,1
19,18,31,0.31,0.3605671525001526,1
19,18,32,0.32,0.36917126178741455,1
19,18,33,0.33,0.3777753710746765,1
19,18,34,0.34,0.38341593742370605,1
19,18,35,0.35,0.38757479190826416,1
19,18,36,0.36,0.3917335867881775,1
19,18,37,0.37,0.3958924412727356,1
19,18,38,0.38,0.4000512361526489,1
19,18,39,0.39,0.40421009063720703,1
19,18,40,0.4,0.40836894512176514,1
19,18,41,0.41,0.41252774000167847,1
19,18,42,0.42,0.4166865944862366,1
19,18,43,0.43,0.4208453893661499,1
19,18,44,0.44,0.425004243850708,1
19,18,45,0.45,0.42916303873062134,1
19,18,46,0.46,0.43332189321517944,1
19,18,47,0.47,0.4374806880950928,1
19,18,48,0.48,0.4416395425796509,1
19,18,49,0.49,0.4457983374595642,1
19,18,50,0.5,0.4499571919441223,1
19,18,51,0.51,0.4581255316734314,1
19,18,52,0.52,0.46629393100738525,1
19,18,53,0.53,0.47446227073669434,1
19,18,54,0.54,0.4826306700706482,1
19,18,55,0.55,0.4907990097999573,1
19,18,56,0.56,0.49896740913391113,1
19,18,57,0.57,0.5071357488632202,1
19,18,58,0.58,0.5153041481971741,1
19,18,59,0.59,0.5234725475311279,1
19,18,60,0.6,0.531640887260437,1
19,18,61,0.61,0.5398092269897461,1
19,18,62,0.62,0.5479775667190552,1
19,18,63,0.63,0.556145966053009,1
19,18,64,0.64,0.5643143653869629,1
19,18,65,0.65,0.572482705116272,1
19,18,66,0.66,0.580651044845581,1
19,18,67,0.67,0.591679573059082,1
19,18,68,0.68,0.6084281802177429,1
19,18,69,0.69,0.6251768469810486,1
19,18,70,0.7,0.6419254541397095,1
19,18,71,0.71,0.6586741209030151,1
19,18,72,0.72,0.6754227876663208,1
19,18,73,0.73,0.6921714544296265,1
19,18,74,0.74,0.7089200615882874,1
19,18,75,0.75,0.725668728351593,1
19,18,76,0.76,0.7424173355102539,1
19,18,77,0.77,0.7591660022735596,1
19,18,78,0.78,0.7759146690368652,1
19,18,79,0.79,0.7926632761955261,1
19,18,80,0.8,0.8094119429588318,1
19,18,81,0.81,0.8261606097221375,1
19,18,82,0.82,0.8429092168807983,1
19,18,83,0.83,0.859657883644104,1
19,18,84,0.84,0.8706310987472534,1
19,18,85,0.85,0.8787167072296143,1
19,18,86,0.86,0.8868022561073303,1
19,18,87,0.87,0.8948878049850464,1
19,18,88,0.88,0.9029733538627625,1
19,18,89,0.89,0.9110589027404785,1
19,18,90,0.9,0.9191444516181946,1
19,18,91,0.91,0.9272300004959106,1
19,18,92,0.92,0.9353155493736267,1
19,18,93,0.93,0.9434010982513428,1
19,18,94,0.94,0.9514866471290588,1
19,18,95,0.95,0.9595722556114197,1
19,18,96,0.96,0.9676578044891357,1
19,18,97,0.97,0.9757433533668518,1
19,18,98,0.98,0.9838289022445679,1
19,18,99,0.99,0.9919144511222839,1
19,18,100,1.0,1.0,1
19,22,0,0.0,0.0,4
19,22,1,0.01,0.004726864397525787,4
19,22,2,0.02,0.009453728795051575,4
19,22,3,0.03,0.014180593192577362,4
19,22,4,0.04,0.01890745759010315,4
19,22,5,0.05,0.023634321987628937,4
19,22,6,0.06,0.028361186385154724,4
19,22,7,0.07,0.03308805078268051,4
19,22,8,0.08,0.0378149151802063,4
19,22,9,0.09,0.042541779577732086,4
19,22,10,0.1,0.047268643975257874,4
19,22,11,0.11,0.05856882035732269,4
19,22,12,0.12,0.06986898928880692,4
19,22,13,0.13,0.08116916567087173,4
19,22,14,0.14,0.09246933460235596,4
19,22,15,0.15,0.10376951098442078,4
19,22,16,0.16,0.1150696873664856,4
19,22,17,0.17,0.12636986374855042,4
19,22,18,0.18,0.13767004013061523,4
19,22,19,0.19,0.14897020161151886,4
19,22,20,0.2,0.16027036309242249,4
19,22,21,0.21,0.17042961716651917,4
19,22,22,0.22,0.18058887124061584,4
19,22,23,0.23,0.19074812531471252,4
19,22,24,0.24,0.2009073793888092,4
19,22,25,0.25,0.2110666185617447,4
19,22,26,0.26,0.22122587263584137,4
19,22,27,0.27,0.23138511180877686,4
19,22,28,0.28,0.24154436588287354,4
19,22,29,0.29,0.2517036199569702,4
19,22,30,0.3,0.2618628740310669,4
19,22,31,0.31,0.2727935314178467,4
19,22,32,0.32,0.2837241590023041,4
19,22,33,0.33,0.2946547865867615,4
19,22,34,0.34,0.30558544397354126,4
19,22,35,0.35,0.31651610136032104,4
19,22,36,0.36,0.32744672894477844,4
19,22,37,0.37,0.33837735652923584,4
19,22,38,0.38,0.3493080139160156,4
19,22,39,0.39,0.3602386713027954,4
19,22,40,0.4,0.3711693286895752,4
19,22,41,0.41,0.3814958930015564,4
19,22,42,0.42,0.3918224573135376,4
19,22,43,0.43,0.4021490514278412,4
19,22,44,0.44,0.4124756455421448,4
19,22,45,0.45,0.422802209854126,4
19,22,46,0.46,0.4331287741661072,4
19,22,47,0.47,0.44345536828041077,4
19,22,48,0.48,0.45378196239471436,4
19,22,49,0.49,0.46410852670669556,4
19,22,50,0.5,0.47443509101867676,4
19,22,51,0.51,0.4850340485572815,4
19,22,52,0.52,0.49563294649124146,4
19,22,53,0.53,0.5062318444252014,4
19,22,54,0.54,0.5168308019638062,4
19,22,55,0.55,0.5274296998977661,4
19,22,56,0.56,0.5380285978317261,4
19,22,57,0.57,0.548627495765686,4
19,22,58,0.58,0.559226393699646,4
19,22,59,0.59,0.5698253512382507,4
19,22,60,0.6,0.5804243087768555,4
19,22,61,0.61,0.5912145376205444,4
19,22,62,0.62,0.6020047664642334,4
19,22,63,0.63,0.6127949953079224,4
19,22,64,0.64,0.6235852837562561,4
19,22,65,0.65,0.6343755722045898,4
19,22,66,0.66,0.6451658010482788,4
19,22,67,0.67,0.6559560298919678,4
19,22,68,0.68,0.6667463183403015,4
19,22,69,0.69,0.6775365471839905,4
19,22,70,0.7,0.6883268356323242,4
19,22,71,0.71,0.6985294818878174,4
19,22,72,0.72,0.7087322473526001,4
19,22,73,0.73,0.7189348936080933,4
19,22,74,0.74,0.7291375398635864,4
19,22,75,0.75,0.7393403053283691,4
19,22,76,0.76,0.7495429515838623,4
19,22,77,0.77,0.7597456574440002,4
19,22,78,0.78,0.7699483633041382,4
19,22,79,0.79,0.7801510095596313,4
19,22,80,0.8,0.7903537750244141,4
19,22,81,0.81,0.8013530969619751,4
19,22,82,0.82,0.8123523592948914,4
19,22,83,0.83,0.8233517408370972,4
19,22,84,0.84,0.8343510627746582,4
19,22,85,0.85,0.8453503847122192,4
19,22,86,0.86,0.8563497066497803,4
19,22,87,0.87,0.8673490285873413,4
19,22,88,0.88,0.8783483505249023,4
19,22,89,0.89,0.8893476724624634,4
19,22,90,0.9,0.9003469944000244,4
19,22,91,0.91,0.910312294960022,4
19,22,92,0.92,0.9202775955200195,4
19,22,93,0.93,0.9302428960800171,4
19,22,94,0.94,0.9402081966400146,4
19,22,95,0.95,0.9501734972000122,4
19,22,96,0.96,0.9601387977600098,4
19,22,97,0.97,0.9701040983200073,4
19,22,98,0.98,0.9800693988800049,4
19,22,99,0.99,0.9900346994400024,4
19,22,100,1.0,1.0,4
20,21,0,0.0,0.0,5
20,21,1,0.01,0.008971106261014938,5
20,21,2,0.02,0.017942212522029877,5
20,21,3,0.03,0.026913318783044815,5
20,21,4,0.04,0.03588442504405975,5
20,21,5,0.05,0.04485553130507469,5
20,21,6,0.06,0.05382663756608963,5
20,21,7,0.07,0.06279774010181427,5
20,21,8,0.08,0.0717688500881195,5
20,21,9,0.09,0.08073995262384415,5
20,21,10,0.1,0.0943913608789444,5
20,21,11,0.11,0.10851079225540161,5
20,21,12,0.12,0.12263022363185883,5
20,21,13,0.13,0.13674965500831604,5
20,21,14,0.14,0.15086910128593445,5
20,21,15,0.15,0.16498853266239166,5
20,21,16,0.16,0.17910796403884888,5
20,21,17,0.17,0.1932273954153061,5
20,21,18,0.18,0.2073468267917633,5
20,21,19,0.19,0.22347311675548553,5
20,21,20,0.2,0.24004535377025604,5
20,21,21,0.21,0.25661760568618774,5
20,21,22,0.22,0.27318984270095825,5
20,21,23,0.23,0.28976207971572876,5
20,21,24,0.24,0.30633431673049927,5
20,21,25,0.25,0.32290658354759216,5
20,21,26,0.26,0.33947882056236267,5
20,21,27,0.27,0.3560510575771332,5
20,21,28,0.28,0.37202808260917664,5
20,21,29,0.29,0.38778188824653625,5
20,21,30,0.3,0.40353572368621826,5
20,21,31,0.31,0.4192895293235779,5
20,21,32,0.32,0.4350433647632599,5
20,21,33,0.33,0.4507971704006195,5
20,21,34,0.34,0.4665509760379791,5
20,21,35,0.35,0.48230481147766113,5
20,21,36,0.36,0.49805861711502075,5
20,21,37,0.37,0.5122090578079224,5
20,21,38,0.38,0.5254431962966919,5
20,21,39,0.39,0.5386773943901062,5
20,21,40,0.4,0.5519115924835205,5
20,21,41,0.41,0.56514573097229,5
20,21,42,0.42,0.5783799290657043,5
20,21,43,0.43,0.5916141271591187,5
20,21,44,0.44,0.604848325252533,5
20,21,45,0.45,0.6180824637413025,5
20,21,46,0.46,0.627761721611023,5
20,21,47,0.47,0.6344784498214722,5
20,21,48,0.48,0.6411952376365662,5
20,21,49,0.49,0.6479119658470154,5
20,21,50,0.5,0.6546287536621094,5
20,21,51,0.51,0.6613454818725586,5
20,21,52,0.52,0.6680622696876526,5
20,21,53,0.53,0.6747789978981018,5
20,21,54,0.54,0.681495726108551,5
20,21,55,0.55,0.6881086230278015,5
20,21,56,0.56,0.6945968270301819,5
20,21,57,0.57,0.701085090637207,5
20,21,58,0.58,0.7075732946395874,5
20,21,59,0.59,0.7140614986419678,5
20,21,60,0.6,0.7205497026443481,5
20,21,61,0.61,0.7270379066467285,5
20,21,62,0.62,0.7335261702537537,5
20,21,63,0.63,0.740014374256134,5
20,21,64,0.64,0.7471362948417664,5
20,21,65,0.65,0.7553673386573792,5
20,21,66,0.66,0.7635983228683472,5
20,21,67,0.67,0.7718293070793152,5
20,21,68,0.68,0.780060350894928,5
20,21,69,0.69,0.788291335105896,5
20,21,70,0.7,0.796522319316864,5
20,21,71,0.71,0.804753303527832,5
20,21,72,0.72,0.8129843473434448,5
20,21,73,0.73,0.8208509683609009,5
20,21,74,0.74,0.8277459740638733,5
20,21,75,0.75,0.8346410393714905,5
20,21,76,0.76,0.8415360450744629,5
20,21,77,0.77,0.8484311103820801,5
20,21,78,0.78,0.8553261160850525,5
20,21,79,0.79,0.8622211217880249,5
20,21,80,0.8,0.8691161870956421,5
20,21,81,0.81,0.8760111927986145,5
20,21,82,0.82,0.8827487230300903,5
20,21,83,0.83,0.8887773752212524,5
20,21,84,0.84,0.8948060274124146,5
20,21,85,0.85,0.9008346796035767,5
20,21,86,0.86,0.9068633317947388,5
20,21,87,0.87,0.9128919839859009,5
20,21,88,0.88,0.918920636177063,5
20,21,89,0.89,0.9249492883682251,5
20,21,90,0.9,0.9309779405593872,5
20,21,91,0.91,0.93709397315979,5
20,21,92,0.92,0.9440835118293762,5
20,21,93,0.93,0.9510731101036072,5
20,21,94,0.94,0.9580626487731934,5
20,21,95,0.95,0.9650521874427795,5
20,21,96,0.96,0.9720417857170105,5
20,21,97,0.97,0.9790313243865967,5
20,21,98,0.98,0.9860208630561829,5
20,21,99,0.99,0.9930104613304138,5
20,21,100,1.0,1.0,5
20,22,0,0.0,0.0,4
20,22,1,0.01,0.00704917311668396,4
20,22,2,0.02,0.01409834623336792,4
20,22,3,0.03,0.02114751935005188,4
20,22,4,0.04,0.028196662664413452,4
20,22,5,0.05,0.035245805978775024,4
20,22,6,0.06,0.042294979095458984,4
20,22,7,0.07,0.049344152212142944,4
20,22,8,0.08,0.054778486490249634,4
20,22,9,0.09,0.05994367599487305,4
20,22,10,0.1,0.06510889530181885,4
20,22,11,0.11,0.07027408480644226,4
20,22,12,0.12,0.07543927431106567,4
20,22,13,0.13,0.08060446381568909,4
20,22,14,0.14,0.08576968312263489,4
20,22,15,0.15,0.09198442101478577,4
20,22,16,0.16,0.09861898422241211,4
20,22,17,0.17,0.10525357723236084,4
20,22,18,0.18,0.11188817024230957,4
20,22,19,0.19,0.1185227632522583,4
20,22,20,0.2,0.12515735626220703,4
20,22,21,0.21,0.13179194927215576,4
20,22,22,0.22,0.1390010118484497,4
20,22,23,0.23,0.14664092659950256,4
20,22,24,0.24,0.15428084135055542,4
20,22,25,0.25,0.16192075610160828,4
20,22,26,0.26,0.16956067085266113,4
20,22,27,0.27,0.17720061540603638,4
20,22,28,0.28,0.18484053015708923,4
20,22,29,0.29,0.19133853912353516,4
20,22,30,0.3,0.1963140368461609,4
20,22,31,0.31,0.20128953456878662,4
20,22,32,0.32,0.20626503229141235,4
20,22,33,0.33,0.21124053001403809,4
20,22,34,0.34,0.21621602773666382,4
20,22,35,0.35,0.22119152545928955,4
20,22,36,0.36,0.22658494114875793,4
20,22,37,0.37,0.23302322626113892,4
20,22,38,0.38,0.2394614815711975,4
20,22,39,0.39,0.2458997666835785,4
20,22,40,0.4,0.2523380517959595,4
20,22,41,0.41,0.25877633690834045,4
20,22,42,0.42,0.26521459221839905,4
20,22,43,0.43,0.2722305357456207,4
20,22,44,0.44,0.2827122211456299,4
20,22,45,0.45,0.2931939363479614,4
