u_node_id,v_node_id,k_idx,x,y,n_samples_used
9,8,35,-3.4767472743988037,18.03789710998535,1
9,8,36,-3.4911670684814453,18.037736892700195,1
9,8,37,-3.505587100982666,18.03757667541504,1
9,8,38,-3.5200071334838867,18.037416458129883,1
9,8,39,-3.5344252586364746,18.03716278076172,1
9,8,40,-3.548842191696167,18.03682518005371,1
9,8,41,-3.5632591247558594,18.036487579345703,1
9,8,42,-3.5776760578155518,18.036149978637695,1
9,8,43,-3.592092990875244,18.035812377929688,1
9,8,44,-3.6065096855163574,18.03547477722168,1
9,8,45,-3.62092661857605,18.035137176513672,1
9,8,46,-3.635343551635742,18.034799575805664,1
9,8,47,-3.6497604846954346,18.034461975097656,1
9,8,48,-3.664177417755127,18.03412437438965,1
9,8,49,-3.6785941123962402,18.03378677368164,1
9,8,50,-3.6930110454559326,18.033449172973633,1
9,8,51,-3.707427978515625,18.033113479614258,1
9,8,52,-3.7218449115753174,18.03277587890625,1
9,8,53,-3.7362618446350098,18.032438278198242,1
9,8,54,-3.750678777694702,18.032100677490234,1
9,8,55,-3.7650954723358154,18.031763076782227,1
9,8,56,-3.779512405395508,18.03142547607422,1
9,8,57,-3.7939293384552,18.03108787536621,1
9,8,58,-3.8083462715148926,18.030750274658203,1
9,8,59,-3.822763204574585,18.030412673950195,1
9,8,60,-3.837181329727173,18.0301513671875,1
9,8,61,-3.8516006469726562,18.02993392944336,1
9,8,62,-3.8660199642181396,18.02971839904785,1
9,8,63,-3.880439043045044,18.02950096130371,1
9,8,64,-3.8948583602905273,18.02928352355957,1
9,8,65,-3.9092774391174316,18.02906608581543,1
9,8,66,-3.923696756362915,18.02884864807129,1
9,8,67,-3.9381158351898193,18.02863311767578,1
9,8,68,-3.9525351524353027,18.02841567993164,1
9,8,69,-3.966954231262207,18.0281982421875,1
9,8,70,-3.9813735485076904,18.02798080444336,1
9,8,71,-3.9957926273345947,18.02776336669922,1
9,8,72,-4.010211944580078,18.02754783630371,1
9,8,73,-4.024631023406982,18.02733039855957,1
9,8,74,-4.039050102233887,18.02711296081543,1
9,8,75,-4.053469657897949,18.02689552307129,1
9,8,76,-4.0678887367248535,18.02667808532715,1
9,8,77,-4.082307815551758,18.02646255493164,1
9,8,78,-4.096726894378662,18.0262451171875,1
9,8,79,-4.111146450042725,18.02602767944336,1
9,8,80,-4.125561714172363,18.025659561157227,1
9,8,81,-4.139975070953369,18.02519416809082,1
9,8,82,-4.154388427734375,18.024728775024414,1
9,8,83,-4.168801784515381,18.024263381958008,1
9,8,84,-4.183215141296387,18.0237979888916,1
9,8,85,-4.197628498077393,18.023332595825195,1
9,8,86,-4.212041854858398,18.02286720275879,1
9,8,87,-4.226455211639404,18.022401809692383,1
9,8,88,-4.24086856842041,18.021936416625977,1
9,8,89,-4.255281925201416,18.02147102355957,1
9,8,90,-4.269695281982422,18.021005630493164,1
9,8,91,-4.284108638763428,18.020540237426758,1
9,8,92,-4.298521995544434,18.02007484436035,1
9,8,93,-4.312934875488281,18.019609451293945,1
9,8,94,-4.327348232269287,18.01914405822754,1
9,8,95,-4.341761589050293,18.018678665161133,1
9,8,96,-4.356174945831299,18.018213272094727,1
9,8,97,-4.370588302612305,18.01774787902832,1
9,8,98,-4.3850016593933105,18.017282485961914,1
9,8,99,-4.399415016174316,18.016817092895508,1
9,10,0,-3.180000066757202,18.049999237060547,0
9,10,1,-3.1823232173919678,18.04767608642578,0
9,10,2,-3.1846466064453125,18.045352935791016,0
9,10,3,-3.186969757080078,18.04302978515625,0
9,10,4,-3.1892929077148438,18.040706634521484,0
9,10,5,-3.1916162967681885,18.03838348388672,0
9,10,6,-3.193939447402954,18.036060333251953,0
9,10,7,-3.1962625980377197,18.033737182617188,0
9,10,8,-3.1985859870910645,18.031414031982422,0
9,10,9,-3.20090913772583,18.029090881347656,0
9,10,10,-3.2032322883605957,18.02676773071289,0
9,10,11,-3.2055556774139404,18.024444580078125,0
9,10,12,-3.207878828048706,18.02212142944336,0
9,10,13,-3.2102019786834717,18.01979637145996,0
9,10,14,-3.2125253677368164,18.017473220825195,0
9,10,15,-3.214848518371582,18.01515007019043,0
9,10,16,-3.2171716690063477,18.012826919555664,0
9,10,17,-3.2194950580596924,18.0105037689209,0
9,10,18,-3.221818208694458,18.008180618286133,0
9,10,19,-3.2241415977478027,18.005857467651367,0
9,10,20,-3.2264647483825684,18.0035343170166,0
9,10,21,-3.228787899017334,18.001211166381836,0
9,10,22,-3.2311112880706787,17.99888801574707,0
9,10,23,-3.2334344387054443,17.996564865112305,0
9,10,24,-3.23575758934021,17.99424171447754,0
9,10,25,-3.2380809783935547,17.991918563842773,0
9,10,26,-3.2404041290283203,17.989595413208008,0
9,10,27,-3.242727279663086,17.987272262573242,0
9,10,28,-3.2450506687164307,17.984949111938477,0
9,10,29,-3.2473738193511963,17.98262596130371,0
9,10,30,-3.249696969985962,17.980302810668945,0
9,10,31,-3.2520203590393066,17.97797966003418,0
9,10,32,-3.2543435096740723,17.975656509399414,0
9,10,33,-3.256666660308838,17.97333335876465,0
9,10,34,-3.2589900493621826,17.971010208129883,0
9,10,35,-3.2613131999969482,17.968687057495117,0
9,10,36,-3.263636350631714,17.96636390686035,0
9,10,37,-3.2659597396850586,17.964040756225586,0
9,10,38,-3.268282890319824,17.961715698242188,0
9,10,39,-3.27060604095459,17.959392547607422,0
9,10,40,-3.2729294300079346,17.957069396972656,0
9,10,41,-3.2752525806427,17.95474624633789,0
9,10,42,-3.277575731277466,17.952423095703125,0
9,10,43,-3.2798991203308105,17.95009994506836,0
9,10,44,-3.282222270965576,17.947776794433594,0
9,10,45,-3.284545421600342,17.945453643798828,0
9,10,46,-3.2868688106536865,17.943130493164062,0
9,10,47,-3.289191961288452,17.940807342529297,0
9,10,48,-3.2915151119232178,17.93848419189453,0
9,10,49,-3.2938385009765625,17.936161041259766,0
9,10,50,-3.296161651611328,17.933837890625,0
9,10,51,-3.298485040664673,17.931514739990234,0
9,10,52,-3.3008081912994385,17.92919158935547,0
9,10,53,-3.303131341934204,17.926868438720703,0
9,10,54,-3.305454730987549,17.924545288085938,0
9,10,55,-3.3077778816223145,17.922222137451172,0
9,10,56,-3.31010103225708,17.919898986816406,0
9,10,57,-3.312424421310425,17.91757583618164,0
9,10,58,-3.3147475719451904,17.915252685546875,0
9,10,59,-3.317070722579956,17.91292953491211,0
9,10,60,-3.319394111633301,17.910606384277344,0
9,10,61,-3.3217172622680664,17.908283233642578,0
9,10,62,-3.324040412902832,17.90595817565918,0
9,10,63,-3.3263638019561768,17.903635025024414,0
9,10,64,-3.3286869525909424,17.90131187438965,0
9,10,65,-3.331010103225708,17.898988723754883,0
9,10,66,-3.3333334922790527,17.896665573120117,0
9,10,67,-3.3356566429138184,17.89434242248535,0
9,10,68,-3.337979793548584,17.892019271850586,0
9,10,69,-3.3403031826019287,17.88969612121582,0
9,10,70,-3.3426263332366943,17.887372970581055,0
9,10,71,-3.34494948387146,17.88504981994629,0
9,10,72,-3.3472728729248047,17.882726669311523,0
9,10,73,-3.3495960235595703,17.880403518676758,0
9,10,74,-3.351919174194336,17.878080368041992,0
9,10,75,-3.3542425632476807,17.875757217407227,0
9,10,76,-3.3565657138824463,17.87343406677246,0
9,10,77,-3.358888864517212,17.871110916137695,0
9,10,78,-3.3612122535705566,17.86878776550293,0
9,10,79,-3.3635354042053223,17.866464614868164,0
9,10,80,-3.365858554840088,17.8641414642334,0
9,10,81,-3.3681819438934326,17.861818313598633,0
9,10,82,-3.3705050945281982,17.859495162963867,0
9,10,83,-3.372828483581543,17.8571720123291,0
9,10,84,-3.3751516342163086,17.854848861694336,0
9,10,85,-3.377474784851074,17.85252571105957,0
9,10,86,-3.379798173904419,17.850202560424805,0
9,10,87,-3.3821213245391846,17.847877502441406,0
9,10,88,-3.38444447517395,17.84555435180664,0
9,10,89,-3.386767864227295,17.843231201171875,0
9,10,90,-3.3890910148620605,17.84090805053711,0
9,10,91,-3.391414165496826,17.838584899902344,0
9,10,92,-3.393737554550171,17.836261749267578,0
9,10,93,-3.3960607051849365,17.833938598632812,0
9,10,94,-3.398383855819702,17.831615447998047,0
9,10,95,-3.400707244873047,17.82929229736328,0
9,10,96,-3.4030303955078125,17.826969146728516,0
9,10,97,-3.405353546142578,17.82464599609375,0
9,10,98,-3.407676935195923,17.822322845458984,0
9,10,99,-3.4100000858306885,17.81999969482422,0
9,13,0,-3.253711223602295,18.059146881103516,2
9,13,1,-3.244845390319824,18.059215545654297,2
9,13,2,-3.2359793186187744,18.05928611755371,2
9,13,3,-3.2271134853363037,18.059356689453125,2
9,13,4,-3.218247413635254,18.059425354003906,2
9,13,5,-3.209381580352783,18.059494018554688,2
9,13,6,-3.2005157470703125,18.05956268310547,2
9,13,7,-3.191649913787842,18.05963134765625,2
9,13,8,-3.182783842086792,18.05970001220703,2
9,13,9,-3.1739180088043213,18.059772491455078,2
9,13,10,-3.1650521755218506,18.05984115600586,2
9,13,11,-3.156186103820801,18.05990982055664,2
9,13,12,-3.14732027053833,18.059978485107422,2
9,13,13,-3.1384544372558594,18.060047149658203,2
9,13,14,-3.1295886039733887,18.060115814208984,2
9,13,15,-3.120722532272339,18.0601863861084,2
9,13,16,-3.111856698989868,18.06025505065918,2
9,13,17,-3.1029906272888184,18.060325622558594,2
9,13,18,-3.0941247940063477,18.060394287109375,2
9,13,19,-3.085258960723877,18.060462951660156,2
9,13,20,-3.0763931274414062,18.060531616210938,2
9,13,21,-3.0675272941589355,18.06060028076172,2
9,13,22,-3.0586612224578857,18.060670852661133,2
9,13,23,-3.049795389175415,18.060739517211914,2
9,13,24,-3.0409293174743652,18.060810089111328,2
9,13,25,-3.0320634841918945,18.06087875366211,2
9,13,26,-3.023197650909424,18.06094741821289,2
9,13,27,-3.014331817626953,18.061016082763672,2
9,13,28,-3.0054805278778076,18.06133270263672,2
9,13,29,-2.9966483116149902,18.061969757080078,2
9,13,30,-2.987816333770752,18.062604904174805,2
9,13,31,-2.9789841175079346,18.063243865966797,2
9,13,32,-2.970151901245117,18.063879013061523,2
9,13,33,-2.961319923400879,18.06452178955078,2
9,13,34,-2.9524881839752197,18.065166473388672,2
9,13,35,-2.9436562061309814,18.06580924987793,2
9,13,36,-2.934823989868164,18.066452026367188,2
9,13,37,-2.925992012023926,18.067096710205078,2
9,13,38,-2.9171600341796875,18.067739486694336,2
9,13,39,-2.908328056335449,18.068384170532227,2
9,13,40,-2.89949631690979,18.069026947021484,2
9,13,41,-2.8906643390655518,18.069671630859375,2
9,13,42,-2.8818323612213135,18.070314407348633,2
9,13,43,-2.873000383377075,18.07095718383789,2
9,13,44,-2.864168405532837,18.07160186767578,2
9,13,45,-2.8553366661071777,18.072246551513672,2
9,13,46,-2.8465044498443604,18.072891235351562,2
9,13,47,-2.837672472000122,18.073532104492188,2
9,13,48,-2.828840494155884,18.074176788330078,2
9,13,49,-2.8200085163116455,18.07482147216797,2
9,13,50,-2.8111765384674072,18.075464248657227,2
9,13,51,-2.802344799041748,18.076107025146484,2
9,13,52,-2.7935128211975098,18.076751708984375,2
9,13,53,-2.7846808433532715,18.077394485473633,2
9,13,54,-2.775848865509033,18.078039169311523,2
9,13,55,-2.767016649246216,18.07868194580078,2
9,13,56,-2.7581846714019775,18.079326629638672,2
9,13,57,-2.7493529319763184,18.07996940612793,2
9,13,58,-2.74052095413208,18.080612182617188,2
9,13,59,-2.7316763401031494,18.08084487915039,2
9,13,60,-2.7228195667266846,18.080669403076172,2
9,13,61,-2.7139627933502197,18.08049774169922,2
9,13,62,-2.705113410949707,18.080486297607422,2
9,13,63,-2.69626522064209,18.08051109313965,2
9,13,64,-2.687417507171631,18.080533981323242,2
9,13,65,-2.6785695552825928,18.08055877685547,2
9,13,66,-2.6697216033935547,18.080581665039062,2
9,13,67,-2.6608734130859375,18.080604553222656,2
9,13,68,-2.6520256996154785,18.080631256103516,2
9,13,69,-2.6431775093078613,18.08065414428711,2
9,13,70,-2.6343297958374023,18.080677032470703,2
9,13,71,-2.625481605529785,18.080699920654297,2
9,13,72,-2.616633653640747,18.080724716186523,2
9,13,73,-2.607785701751709,18.080747604370117,2
9,13,74,-2.59893798828125,18.080772399902344,2
9,13,75,-2.590089797973633,18.080795288085938,2
9,13,76,-2.581242084503174,18.08081817626953,2
9,13,77,-2.5723938941955566,18.080842971801758,2
9,13,78,-2.5635459423065186,18.080867767333984,2
9,13,79,-2.5546979904174805,18.080890655517578,2
9,13,80,-2.5458500385284424,18.080913543701172,2
9,13,81,-2.5370020866394043,18.0809383392334,2
9,13,82,-2.528154134750366,18.080961227416992,2
9,13,83,-2.5193090438842773,18.081579208374023,2
9,13,84,-2.5104641914367676,18.082202911376953,2
9,13,85,-2.501619338989258,18.082828521728516,2
9,13,86,-2.492774486541748,18.083454132080078,2
9,13,87,-2.4839296340942383,18.08407974243164,2
9,13,88,-2.4750847816467285,18.084705352783203,2
9,13,89,-2.466660976409912,18.08673095703125,2
9,13,90,-2.4584097862243652,18.089326858520508,2
9,13,91,-2.4501585960388184,18.0919246673584,2
9,13,92,-2.4419074058532715,18.09452247619629,2
9,13,93,-2.4336564540863037,18.097118377685547,2
9,13,94,-2.425405263900757,18.099716186523438,2
9,13,95,-2.417154312133789,18.102313995361328,2
9,13,96,-2.408903121948242,18.10491180419922,2
9,13,97,-2.4006519317626953,18.10750961303711,2
9,13,98,-2.3924007415771484,18.110107421875,2
9,13,99,-2.3841497898101807,18.11270523071289,2
10,7,0,-3.413221836090088,17.901342391967773,3
10,7,1,-3.4136602878570557,17.921329498291016,3
10,7,2,-3.4140987396240234,17.94131851196289,3
10,7,3,-3.414537191390991,17.961305618286133,3
10,7,4,-3.414975643157959,17.981292724609375,3
10,7,5,-3.4154140949249268,18.00128173828125,3
10,7,6,-3.4158525466918945,18.021268844604492,3
10,7,7,-3.4162909984588623,18.041257858276367,3
10,7,8,-3.41672945022583,18.06124496459961,3
10,7,9,-3.417167901992798,18.08123207092285,3
10,7,10,-3.4176063537597656,18.101221084594727,3
10,7,11,-3.4180448055267334,18.12120819091797,3
10,7,12,-3.418483257293701,18.14119529724121,3
10,7,13,-3.418921709060669,18.161184310913086,3
10,7,14,-3.4193503856658936,18.181171417236328,3
10,7,15,-3.419776201248169,18.201160430908203,3
10,7,16,-3.4202022552490234,18.221149444580078,3
10,7,17,-3.420628070831299,18.241138458251953,3
10,7,18,-3.421053886413574,18.261127471923828,3
10,7,19,-3.4214799404144287,18.281116485595703,3
10,7,20,-3.421905755996704,18.301105499267578,3
10,7,21,-3.4223318099975586,18.321094512939453,3
10,7,22,-3.422757625579834,18.341083526611328,3
10,7,23,-3.4231836795806885,18.361074447631836,3
10,7,24,-3.423609495162964,18.38106346130371,3
10,7,25,-3.4240355491638184,18.401052474975586,3
10,7,26,-3.4244613647460938,18.42104148864746,3
10,7,27,-3.4248874187469482,18.441030502319336,3
10,7,28,-3.4253132343292236,18.46101951599121,3
10,7,29,-3.4258322715759277,18.481000900268555,3
10,7,30,-3.4266223907470703,18.500972747802734,3
10,7,31,-3.427412271499634,18.520944595336914,3
10,7,32,-3.4282021522521973,18.540916442871094,3
10,7,33,-3.42899227142334,18.560890197753906,3
10,7,34,-3.4297821521759033,18.580862045288086,3
10,7,35,-3.430572271347046,18.600833892822266,3
10,7,36,-3.4313621520996094,18.620805740356445,3
10,7,37,-3.432152032852173,18.640777587890625,3
10,7,38,-3.4329421520233154,18.660749435424805,3
10,7,39,-3.433732032775879,18.680721282958984,3
10,7,40,-3.4345221519470215,18.700693130493164,3
10,7,41,-3.435312032699585,18.720664978027344,3
10,7,42,-3.4360251426696777,18.740642547607422,3
10,7,43,-3.4366514682769775,18.760631561279297,3
10,7,44,-3.4372780323028564,18.78061866760254,3
10,7,45,-3.4379043579101562,18.80060577392578,3
10,7,46,-3.438530683517456,18.820594787597656,3
10,7,47,-3.439157247543335,18.8405818939209,3
10,7,48,-3.4397835731506348,18.86056900024414,3
10,7,49,-3.4404098987579346,18.880558013916016,3
10,7,50,-3.4410364627838135,18.900545120239258,3
10,7,51,-3.4414803981781006,18.9205322265625,3
10,7,52,-3.441310405731201,18.940521240234375,3
10,7,53,-3.4411404132843018,18.960508346557617,3
10,7,54,-3.4409704208374023,18.98049545288086,3
10,7,55,-3.440800666809082,19.000484466552734,3
10,7,56,-3.4406306743621826,19.020471572875977,3
10,7,57,-3.440460681915283,19.040462493896484,3
10,7,58,-3.440290689468384,19.060453414916992,3
10,7,59,-3.4402353763580322,19.080446243286133,3
10,7,60,-3.440272808074951,19.100439071655273,3
10,7,61,-3.440310478210449,19.12042999267578,3
10,7,62,-3.4403481483459473,19.140422821044922,3
10,7,63,-3.4403858184814453,19.160415649414062,3
10,7,64,-3.4404234886169434,19.180408477783203,3
10,7,65,-3.4404611587524414,19.20039939880371,3
10,7,66,-3.4404988288879395,19.22039222717285,3
10,7,67,-3.4405362606048584,19.240385055541992,3
10,7,68,-3.4405739307403564,19.2603759765625,3
10,7,69,-3.4406116008758545,19.28036880493164,3
10,7,70,-3.440936803817749,19.300357818603516,3
10,7,71,-3.441514730453491,19.320341110229492,3
10,7,72,-3.4420928955078125,19.34032440185547,3
10,7,73,-3.4426708221435547,19.360309600830078,3
10,7,74,-3.443248987197876,19.380292892456055,3
10,7,75,-3.443826913833618,19.40027618408203,3
10,7,76,-3.4444048404693604,19.42026138305664,3
10,7,77,-3.4449830055236816,19.440244674682617,3
10,7,78,-3.445560932159424,19.460229873657227,3
10,7,79,-3.446139097213745,19.480213165283203,3
10,7,80,-3.4467170238494873,19.50019645690918,3
10,7,81,-3.4472951889038086,19.52018165588379,3
10,7,82,-3.447873115539551,19.540164947509766,3
10,7,83,-3.448451042175293,19.560148239135742,3
10,7,84,-3.4490292072296143,19.58013343811035,3
10,7,85,-3.449542284011841,19.60011863708496,3
10,7,86,-3.4499614238739014,19.620105743408203,3
10,7,87,-3.450380563735962,19.640094757080078,3
10,7,88,-3.4507997035980225,19.66008186340332,3
10,7,89,-3.451218843460083,19.680070877075195,3
10,7,90,-3.4516379833221436,19.700057983398438,3
10,7,91,-3.452057123184204,19.72004508972168,3
10,7,92,-3.4524762630462646,19.740034103393555,3
10,7,93,-3.452895402908325,19.760021209716797,3
10,7,94,-3.4533145427703857,19.780010223388672,3
10,7,95,-3.4537336826324463,19.799997329711914,3
10,7,96,-3.454152822494507,19.81998634338379,3
10,7,97,-3.4545719623565674,19.83997344970703,3
10,7,98,-3.454991102218628,19.859962463378906,3
10,7,99,-3.4554102420806885,19.87994956970215,3
10,8,0,-3.4463624954223633,17.83447265625,2
10,8,1,-3.448901653289795,17.841320037841797,2
10,8,2,-3.4514403343200684,17.84817123413086,2
10,8,3,-3.4539794921875,17.855018615722656,2
10,8,4,-3.4565186500549316,17.86186981201172,2
10,8,5,-3.4590578079223633,17.868717193603516,2
10,8,6,-3.461596965789795,17.875566482543945,2
10,8,7,-3.4641361236572266,17.882415771484375,2
10,8,8,-3.466675043106079,17.889266967773438,2
10,8,9,-3.4692142009735107,17.896114349365234,2
10,8,10,-3.4717531204223633,17.902965545654297,2
10,8,11,-3.474292278289795,17.909812927246094,2
10,8,12,-3.4768314361572266,17.916664123535156,2
10,8,13,-3.479370594024658,17.923511505126953,2
10,8,14,-3.483107805252075,17.929601669311523,2
10,8,15,-3.4886369705200195,17.934558868408203,2
10,8,16,-3.4941658973693848,17.93951416015625,2
10,8,17,-3.49969482421875,17.944469451904297,2
10,8,18,-3.5052237510681152,17.949426651000977,2
10,8,19,-3.5107526779174805,17.954383850097656,2
10,8,20,-3.5162816047668457,17.959339141845703,2
10,8,21,-3.52181077003479,17.96429443359375,2
10,8,22,-3.5273399353027344,17.969249725341797,2
10,8,23,-3.5333733558654785,17.973060607910156,2
10,8,24,-3.539628028869629,17.976367950439453,2
10,8,25,-3.5458829402923584,17.97967529296875,2
10,8,26,-3.552137851715088,17.982982635498047,2
10,8,27,-3.5583925247192383,17.986289978027344,2
10,8,28,-3.5646471977233887,17.98959732055664,2
10,8,29,-3.571476459503174,17.991619110107422,2
10,8,30,-3.5788683891296387,17.992382049560547,2
10,8,31,-3.5862603187561035,17.993144989013672,2
10,8,32,-3.5936522483825684,17.993907928466797,2
10,8,33,-3.601044178009033,17.994670867919922,2
10,8,34,-3.608435869216919,17.995433807373047,2
10,8,35,-3.615827798843384,17.996196746826172,2
10,8,36,-3.6232197284698486,17.996959686279297,2
10,8,37,-3.6306116580963135,17.997722625732422,2
10,8,38,-3.6380035877227783,17.998485565185547,2
10,8,39,-3.6454548835754395,17.998714447021484,2
10,8,40,-3.6529555320739746,17.998502731323242,2
10,8,41,-3.6604557037353516,17.998291015625,2
10,8,42,-3.6679563522338867,17.99808120727539,2
10,8,43,-3.6754567623138428,17.99787139892578,2
10,8,44,-3.682957172393799,17.99765968322754,2
10,8,45,-3.690457582473755,17.997447967529297,2
10,8,46,-3.697957992553711,17.997238159179688,2
10,8,47,-3.705458641052246,17.997026443481445,2
10,8,48,-3.712958812713623,17.996814727783203,2
10,8,49,-3.720459461212158,17.996604919433594,2
10,8,50,-3.727959632873535,17.99639320373535,2
10,8,51,-3.7354602813720703,17.99618148803711,2
10,8,52,-3.7429604530334473,17.9959716796875,2
10,8,53,-3.7504611015319824,17.995759963989258,2
10,8,54,-3.7579615116119385,17.995548248291016,2
10,8,55,-3.7654619216918945,17.995338439941406,2
10,8,56,-3.7729623317718506,17.995128631591797,2
10,8,57,-3.7804627418518066,17.994916915893555,2
10,8,58,-3.7879691123962402,17.994918823242188,2
10,8,59,-3.795478343963623,17.99500274658203,2
10,8,60,-3.8029870986938477,17.995086669921875,2
10,8,61,-3.8104958534240723,17.99517250061035,2
10,8,62,-3.818004608154297,17.995258331298828,2
10,8,63,-3.8255136013031006,17.995342254638672,2
10,8,64,-3.8330225944519043,17.99542999267578,2
10,8,65,-3.840531349182129,17.995513916015625,2
10,8,66,-3.8480401039123535,17.9955997467041,2
10,8,67,-3.855548858642578,17.99566650390625,2
10,8,68,-3.863055944442749,17.995595932006836,2
10,8,69,-3.870562791824341,17.995525360107422,2
10,8,70,-3.8780698776245117,17.99545669555664,2
10,8,71,-3.8855767250061035,17.99538803100586,2
10,8,72,-3.8930835723876953,17.995315551757812,2
10,8,73,-3.900590419769287,17.99524688720703,2
10,8,74,-3.908097505569458,17.99517822265625,2
10,8,75,-3.915604591369629,17.995107650756836,2
10,8,76,-3.9231114387512207,17.995037078857422,2
10,8,77,-3.9306182861328125,17.99496841430664,2
10,8,78,-3.9381251335144043,17.994897842407227,2
10,8,79,-3.945631980895996,17.994829177856445,2
10,8,80,-3.953139305114746,17.99475860595703,2
10,8,81,-3.960645914077759,17.99468994140625,2
10,8,82,-3.9681529998779297,17.994619369506836,2
10,8,83,-3.9756598472595215,17.994550704956055,2
10,8,84,-3.9831666946411133,17.99448013305664,2
10,8,85,-3.9906740188598633,17.994409561157227,2
10,8,86,-3.998180627822876,17.994340896606445,2
10,8,87,-4.005687713623047,17.99427032470703,2
10,8,88,-4.013194561004639,17.99420166015625,2
10,8,89,-4.0207014083862305,17.994131088256836,2
10,8,90,-4.0282087326049805,17.994060516357422,2
10,8,91,-4.035715103149414,17.99399185180664,2
10,8,92,-4.043222427368164,17.99392318725586,2
10,8,93,-4.050729274749756,17.993852615356445,2
10,8,94,-4.058236122131348,17.99378204345703,2
10,8,95,-4.065743446350098,17.99371337890625,2
10,8,96,-4.073249816894531,17.99364471435547,2
10,8,97,-4.080757141113281,17.993572235107422,2
10,8,98,-4.088263511657715,17.99350357055664,2
10,8,99,-4.095770835876465,17.99343490600586,2
10,9,0,-3.4100000858306885,17.81999969482422,0
10,9,1,-3.407676935195923,17.822322845458984,0
10,9,2,-3.405353546142578,17.82464599609375,0
10,9,3,-3.4030303955078125,17.826969146728516,0
10,9,4,-3.400707244873047,17.82929229736328,0
10,9,5,-3.398383855819702,17.831615447998047,0
10,9,6,-3.3960607051849365,17.833938598632812,0
10,9,7,-3.393737554550171,17.836261749267578,0
10,9,8,-3.391414165496826,17.838584899902344,0
10,9,9,-3.3890910148620605,17.84090805053711,0
10,9,10,-3.386767864227295,17.843231201171875,0
10,9,11,-3.38444447517395,17.84555435180664,0
10,9,12,-3.3821213245391846,17.847877502441406,0
10,9,13,-3.379798173904419,17.850202560424805,0
10,9,14,-3.377474784851074,17.85252571105957,0
10,9,15,-3.3751516342163086,17.854848861694336,0
10,9,16,-3.372828483581543,17.8571720123291,0
10,9,17,-3.3705050945281982,17.859495162963867,0
10,9,18,-3.3681819438934326,17.861818313598633,0
10,9,19,-3.365858554840088,17.8641414642334,0
10,9,20,-3.3635354042053223,17.866464614868164,0
10,9,21,-3.3612122535705566,17.86878776550293,0
10,9,22,-3.358888864517212,17.871110916137695,0
10,9,23,-3.3565657138824463,17.87343406677246,0
10,9,24,-3.3542425632476807,17.875757217407227,0
10,9,25,-3.351919174194336,17.878080368041992,0
10,9,26,-3.3495960235595703,17.880403518676758,0
10,9,27,-3.3472728729248047,17.882726669311523,0
10,9,28,-3.34494948387146,17.88504981994629,0
10,9,29,-3.3426263332366943,17.887372970581055,0
10,9,30,-3.3403031826019287,17.88969612121582,0
10,9,31,-3.337979793548584,17.892019271850586,0
10,9,32,-3.3356566429138184,17.89434242248535,0
10,9,33,-3.3333334922790527,17.896665573120117,0
10,9,34,-3.331010103225708,17.898988723754883,0
10,9,35,-3.3286869525909424,17.90131187438965,0
10,9,36,-3.3263638019561768,17.903635025024414,0
10,9,37,-3.324040412902832,17.90595817565918,0
10,9,38,-3.3217172622680664,17.908283233642578,0
10,9,39,-3.319394111633301,17.910606384277344,0
10,9,40,-3.317070722579956,17.91292953491211,0
10,9,41,-3.3147475719451904,17.915252685546875,0
10,9,42,-3.312424421310425,17.91757583618164,0
10,9,43,-3.31010103225708,17.919898986816406,0
10,9,44,-3.3077778816223145,17.922222137451172,0
10,9,45,-3.305454730987549,17.924545288085938,0
10,9,46,-3.303131341934204,17.926868438720703,0
10,9,47,-3.3008081912994385,17.92919158935547,0
10,9,48,-3.298485040664673,17.931514739990234,0
10,9,49,-3.296161651611328,17.933837890625,0
10,9,50,-3.2938385009765625,17.936161041259766,0
10,9,51,-3.2915151119232178,17.93848419189453,0
10,9,52,-3.289191961288452,17.940807342529297,0
10,9,53,-3.2868688106536865,17.943130493164062,0
10,9,54,-3.284545421600342,17.945453643798828,0
10,9,55,-3.282222270965576,17.947776794433594,0
10,9,56,-3.2798991203308105,17.95009994506836,0
10,9,57,-3.277575731277466,17.952423095703125,0
10,9,58,-3.2752525806427,17.95474624633789,0
10,9,59,-3.2729294300079346,17.957069396972656,0
10,9,60,-3.27060604095459,17.959392547607422,0
10,9,61,-3.268282890319824,17.961715698242188,0
10,9,62,-3.2659597396850586,17.964040756225586,0
10,9,63,-3.263636350631714,17.96636390686035,0
10,9,64,-3.2613131999969482,17.968687057495117,0
10,9,65,-3.2589900493621826,17.971010208129883,0
10,9,66,-3.256666660308838,17.97333335876465,0
10,9,67,-3.2543435096740723,17.975656509399414,0
10,9,68,-3.2520203590393066,17.97797966003418,0
10,9,69,-3.249696969985962,17.980302810668945,0
10,9,70,-3.2473738193511963,17.98262596130371,0
10,9,71,-3.2450506687164307,17.984949111938477,0
10,9,72,-3.242727279663086,17.987272262573242,0
10,9,73,-3.2404041290283203,17.989595413208008,0
10,9,74,-3.2380809783935547,17.991918563842773,0
10,9,75,-3.23575758934021,17.99424171447754,0
10,9,76,-3.2334344387054443,17.996564865112305,0
10,9,77,-3.2311112880706787,17.99888801574707,0
10,9,78,-3.228787899017334,18.001211166381836,0
10,9,79,-3.2264647483825684,18.0035343170166,0
10,9,80,-3.2241415977478027,18.005857467651367,0
10,9,81,-3.221818208694458,18.008180618286133,0
