t_sec,timestamp_1hz,X-coordinate,Y-coordinate,Speed,power consumption,current consuption,Cumulative energy consumption,Heading,Position confidence,RIGHT DRIVE SIGNALS.ActualSpeed_R,LEFT DRIVE SIGNALS.ActualSpeed_L,Battery value,Going to ID,Current segment,Target reached,step_energy,energy_cum_from_start
1745,11:36:42,-5.18439909375,17.986769375,0.0004254243,260.125,6503.9375,321685.421875,-0.541662134375,57.78125,89.90625,-88.90625,42.0,2,136,0,76.63155241933418,122980.02812500001
1746,11:36:43,-5.170431921875,17.997223125,0.000425422228125,258.90625,6477.90625,321757.328125,-0.27563855625,52.28125,64.3125,-63.71875,42.0,2,136,0,71.90625,123051.93437500001
1747,11:36:44,-5.16298746875,18.00899,0.00042542255,257.34375,6442.5625,321829.22500000003,-0.059377756999999996,76.96875,49.625,-48.75,42.0,2,136,0,71.89687500003492,123123.83125000005
1748,11:36:45,-5.136954467741936,18.010317096774195,0.07122419786451613,263.64516129032256,6610.129032258064,321899.01290322584,0.026677466322580643,91.09677419354838,79.16129032258064,63.483870967741936,41.74193548387097,2,136,0,69.78790322580608,123193.61915322585
1749,11:36:46,-4.95640525,18.00972328125,0.291880715625,277.15625,6959.75,321973.30312500003,0.02269987125,96.90625,289.78125,293.84375,41.0,2,136,0,74.29022177419392,123267.90937500005
1750,11:36:47,-4.670734887096774,18.012836451612902,0.29879861612903225,277.2258064516129,6959.258064516129,322051.6741935484,0.023618377096774192,98.12903225806451,299.0,298.35483870967744,41.0,2,136,0,78.37106854835292,123346.2804435484
1751,11:36:48,-4.3994149375000005,18.016817968749997,0.298873640625,281.28125,7063.625,322128.471875,0.0260657365625,99.0,299.0,298.46875,41.0,2,132,0,76.79768145160051,123423.078125
1752,11:36:49,-4.116847046875,18.0259421875,0.299046459375,279.6875,7023.71875,322206.265625,0.0254273859375,99.0,298.46875,299.0,41.0,2,132,0,77.79375000001164,123500.87187500001
1753,11:36:50,-3.828079548387097,18.030288387096775,0.29803008387096774,278.4516129032258,6979.322580645161,322285.8806451613,0.024551101612903227,100.0,297.9032258064516,297.64516129032256,41.0,2,132,0,79.61502016131999,123580.48689516133
1754,11:36:51,-3.5267248593750002,18.03734140625,0.298740696875,277.3125,6957.25,322362.575,0.0279363928125,100.0,299.0,298.71875,41.0,2,296,0,76.69435483869165,123657.18125000002
1755,11:36:52,-3.266844625,18.04023015625,0.298767290625,278.65625,7002.5,322441.09687500005,0.0288303209375,99.46875,299.0,297.9375,41.0,2,304,0,78.52187500003492,123735.70312500006
1756,11:36:53,-2.9720999032258066,18.046614354838713,0.2991554354838709,278.96774193548384,7001.322580645161,322517.59032258065,0.03067472580645161,99.19354838709677,299.0,299.0,41.0,2,304,0,76.49344758060761,123812.19657258067
1757,11:36:54,-2.7056373750000002,18.05278609375,0.281072315625,275.375,6915.15625,322593.31875000003,0.035966196562500004,99.71875,292.0625,270.34375,41.0,2,102,0,75.72842741938075,123887.92500000005
1758,11:36:55,-2.4573455,18.06921078125,0.152713896875,269.9375,6767.09375,322668.89375,0.2136670840625,99.21875,282.46875,22.6875,41.0,2,102,0,75.57499999995343,123963.5
1759,11:36:56,-2.3720078281249997,18.1179390625,0.09904400375,271.25,6810.25,322745.7625,0.7214153125,97.125,270.375,-72.4375,41.0,2,106,0,76.86875000002328,124040.36875000002
1760,11:36:57,-2.334928935483871,18.228898870967743,0.13207352258064517,273.93548387096774,6871.709677419355,322820.94516129035,1.3448655483870968,88.06451612903226,289.96774193548384,-26.193548387096776,41.0,2,106,0,75.18266129033873,124115.55141129036
1761,11:36:58,-2.3408041935483874,18.38039806451613,0.2364396387096774,279.5483870967742,7022.4838709677415,322898.52258064516,1.6464600967741934,82.58064516129032,252.03225806451613,220.58064516129033,41.0,2,54,0,77.57741935481317,124193.12883064518
1762,11:36:59,-2.350765515625,18.6577390625,0.27813425625,286.46875,7201.84375,322978.046875,1.57416428125,98.09375,256.90625,299.0,41.0,2,54,0,79.52429435483646,124272.65312500001
1763,11:37:00,-2.345233234375,18.9034303125,0.29646734375,279.5625,7016.875,323055.4625,1.5494647499999998,99.875,296.875,296.25,41.0,2,54,0,77.41562500002328,124350.06875000003
1764,11:37:01,-2.3384715156249998,19.18835234375,0.295563325,276.71875,6943.34375,323132.759375,1.5587706875,100.0,299.0,291.75,41.0,2,54,0,77.296875,124427.36562500003
1765,11:37:02,-2.332399859375,19.47174078125,0.2952575125,278.21875,6991.3125,323210.25937499997,1.5736094375,100.0,299.0,291.03125,41.0,2,54,0,77.49999999994179,124504.86562499998
1766,11:37:03,-2.3307137258064516,19.75448548387097,0.297673264516129,278.35483870967744,6994.354838709677,323288.3774193548,1.5852897419354839,100.0,299.0,296.03225806451616,41.0,2,54,0,78.11804435483646,124582.98366935481
1767,11:37:04,-2.335837953125,20.05395609375,0.298980003125,276.21875,6943.53125,323363.978125,1.5914273749999999,99.40625,299.0,298.1875,41.0,2,58,0,75.60070564522175,124658.58437500003
1768,11:37:05,-2.340012578125,20.3239740625,0.2992592125,277.0625,6956.8125,323441.575,1.5929606875,99.5625,299.0,299.0,41.0,2,58,0,77.59687499998836,124736.18125000002
1769,11:37:06,-2.34485265625,20.617932656249998,0.29912623125,278.75,7006.375,323519.78125,1.5948749375,100.0,299.0,298.5625,41.0,2,58,0,78.20624999998836,124814.38750000001
1770,11:37:07,-2.3477365156250003,20.90496078125,0.298767284375,276.46875,6944.34375,323598.16562499997,1.5995326250000002,100.0,299.0,297.875,41.0,2,58,0,78.38437499996508,124892.77187499998
1771,11:37:08,-2.3539072343750003,21.197005937500002,0.298980009375,276.84375,6964.1875,323675.0875,1.60106328125,100.0,299.0,298.65625,41.0,2,58,0,76.92187500005821,124969.69375000003
1772,11:37:09,-2.35979525,21.46360078125,0.2751828625,271.875,6824.40625,323751.71875,1.60211615625,100.0,275.09375,275.1875,41.0,2,58,0,76.63124999997672,125046.32500000001
1773,11:37:10,-2.3669721875,21.676399375,0.1283052209375,254.46875,6369.625,323825.309375,1.603526875,100.0,128.0625,128.75,41.53125,2,58,0,73.59062500001164,125119.91562500002
1774,11:37:11,-2.3698040806451615,21.76678822580645,0.09156221774193547,252.70967741935485,6322.322580645161,323892.9806451613,1.602222,100.0,91.29032258064517,92.51612903225806,41.645161290322584,2,58,0,67.67127016128507,125187.58689516131
1775,11:37:12,-2.3705877741935484,21.842481612903228,0.016138664516129032,232.7741935483871,5804.774193548387,323962.32258064515,1.6022112258064516,100.0,16.258064516129032,16.258064516129032,42.0,2,58,1,69.3419354838552,125256.92883064516
1776,11:37:13,-2.369615,21.842456875,0.0,220.0,5480.0,324023.55,1.602872,100.0,0.0,0.0,42.0,2,58,0,61.22741935483646,125318.15625
1777,11:37:14,-2.369615,21.84331,0.0,220.0,5480.0,324086.98125,1.602872,100.0,0.0,0.0,42.0,2,58,0,63.43125000002328,125381.58750000002
1778,11:37:15,-2.369615,21.845155161290325,0.0,220.0,5480.0,324147.06451612903,1.602872,100.0,0.0,0.0,42.0,2,58,0,60.08326612901874,125441.67076612904
1779,11:37:16,-2.369615,21.841806875,0.0,220.0,5480.0,324206.44375,1.602872,100.0,0.0,0.0,42.0,2,58,0,59.37923387094634,125501.04999999999
1780,11:37:17,-2.369615,21.840425624999998,0.0,220.0,5480.0,324268.796875,1.602872,100.0,0.0,0.0,42.0,2,58,0,62.35312500002328,125563.40312500001
1781,11:37:18,-2.369615,21.844244375,0.0,220.0,5480.0,324328.575,1.602872,100.0,0.0,0.0,42.0,2,58,0,59.77812500001164,125623.18125000002
1782,11:37:19,-2.369615,21.842050625000002,0.0,220.0,5480.0,324389.9125,1.602872,100.0,0.0,0.0,42.0,2,58,0,61.337499999965075,125684.51874999999
1783,11:37:20,-2.369615,21.8415225,0.0,220.0,5480.0,324452.725,1.602872,100.0,0.0,0.0,42.0,2,58,0,62.8125,125747.33124999999
1784,11:37:21,-2.369615,21.842722903225805,0.0,230.41935483870967,5752.548387096775,324513.06451612903,1.602872,100.0,0.0,0.0,42.0,4,56,0,60.33951612905366,125807.67076612904
1785,11:37:22,-2.3656489375,21.837174375,0.0004254243,261.53125,6556.78125,324583.521875,1.69508509375,100.0,87.78125,-77.0,41.0,4,56,0,70.45735887094634,125878.12812499999
1786,11:37:23,-2.385674046875,21.85707984375,0.0004254243,262.96875,6601.5625,324657.45,2.0549655625,88.84375,100.0,-78.57142857142857,41.0,4,56,0,73.92812500003492,125952.05625000002
1787,11:37:24,-2.3728716875,21.82243734375,0.0004254243,263.3125,6598.40625,324730.465625,2.3832297812500003,72.78125,100.0,-80.14285714285714,41.0,4,56,0,73.015625,126025.07187500002
1788,11:37:25,-2.3550754838709675,21.805550967741937,0.0004254243,262.1290322580645,6569.677419354839,324803.40967741935,2.7379532258064514,66.25806451612904,100.0,-81.71428571428571,41.0,4,56,0,72.94405241933418,126098.01592741936
1789,11:37:26,-2.3427708548387094,21.801284032258064,0.0004254243,262.38709677419354,6576.032258064516,324874.50322580646,1.8377694838709677,74.06451612903226,100.0,-83.28571428571429,41.0,4,56,0,71.09354838711442,126169.10947580647
1790,11:37:27,-2.35774546875,21.8069696875,0.0004254243,263.3125,6598.6875,324946.434375,-2.85915103125,80.78125,100.0,-84.85714285714286,41.0,4,56,0,71.93114919355139,126241.04062500002
1791,11:37:28,-2.36064509375,21.8019334375,0.0004254243,262.78125,6592.84375,325019.16562499997,-2.50290528125,85.46875,100.0,-86.42857142857143,41.0,4,56,0,72.73124999995343,126313.77187499998
1792,11:37:29,-2.3567932812500003,21.79777625,0.0004254243,262.25,6572.65625,325091.90625,-2.1654460625,81.75,93.625,-88.0,41.0,4,56,0,72.74062500003492,126386.51250000001
1793,11:37:30,-2.363064265625,21.81219828125,0.000651430959375,257.53125,6458.90625,325166.509375,-1.87532478125,91.75,67.03125,-65.5,41.0,4,56,0,74.60312500002328,126461.11562500003
1794,11:37:31,-2.3641687499999997,21.8121534375,0.00042542348749999997,258.4375,6476.71875,325238.115625,-1.6730892499999999,97.875,50.09375,-49.09375,41.0,4,56,0,71.60624999995343,126532.72187499999
1795,11:37:32,-2.3678480161290323,21.802254032258062,0.07347482868387097,258.61290322580646,6478.709677419355,325307.9,-1.555255870967742,99.19354838709677,78.58064516129032,68.3225806451613,41.54838709677419,4,56,0,69.78437500004657,126602.50625000003
1796,11:37:33,-2.36875753125,21.657295625,0.28242835,278.84375,7010.125,325381.490625,-1.5492288125,100.0,281.53125,283.59375,41.0,4,56,0,73.59062499995343,126676.09687499999
1797,11:37:34,-2.36509265625,21.3547934375,0.2981424375,278.71875,6999.0,325461.51875,-1.5499954687500002,100.0,299.0,297.59375,41.0,4,56,0,80.02812500001164,126756.125
1798,11:37:35,-2.361182967741936,21.094545322580647,0.29835947741935487,279.8709677419355,7025.4838709677415,325535.9741935484,-1.5462758709677418,100.0,299.0,297.3225806451613,41.0,4,56,0,74.45544354838785,126830.58044354839
1799,11:37:36,-2.35394978125,20.78831828125,0.298727421875,278.09375,6984.625,325614.6375,-1.54441290625,100.0,299.0,298.1875,41.0,4,56,0,78.66330645163544,126909.24375000002
1800,11:37:37,-2.344526015625,20.53501671875,0.29839506562499996,279.28125,7020.53125,325691.8625,-1.5453408124999999,100.0,297.40625,299.0,41.0,4,56,0,77.22499999997672,126986.46875
1801,11:37:38,-2.339667838709677,20.218274193548385,0.29841431612903224,282.4516129032258,7102.774193548387,325771.86129032256,-1.5475167419354838,100.0,299.0,298.0,41.0,4,56,0,79.99879032257013,127066.46754032257
1802,11:37:39,-2.335423333333333,19.94799590909091,0.2972682212121212,280.06060606060606,7052.060606060606,325848.29393939395,-1.544019878787879,100.0,297.42424242424244,296.3333333333333,41.0,4,52,0,76.43264907138655,127142.90018939396
1803,11:37:40,-2.3239653548387094,19.663978225806453,0.2983594580645161,278.64516129032256,7008.645161290323,325924.8064516129,-1.545449741935484,100.0,297.3225806451613,299.0,41.0,4,52,0,76.51251221896382,127219.41270161292
1804,11:37:41,-2.31995853125,19.3878159375,0.29848809375,277.5625,6987.15625,326004.95,-1.54499471875,100.0,298.15625,298.46875,41.0,4,52,0,80.14354838710278,127299.55625000002
1805,11:37:42,-2.3153932903225805,19.095925967741934,0.29834570322580645,277.83870967741933,6998.645161290323,326081.10645161296,-1.545180451612903,100.0,298.2258064516129,298.06451612903226,41.0,4,52,0,76.15645161294378,127375.71270161297
1806,11:37:43,-2.311871109375,18.81568109375,0.2983285625,280.0625,7039.28125,326156.7125,-1.54205078125,97.625,297.9375,298.3125,41.0,4,52,0,75.60604838706786,127451.31875000003
1807,11:37:44,-2.30262303125,18.538144375,0.29832858749999996,280.25,7044.5,326235.41875,-1.5423235,98.0625,298.4375,298.4375,41.0,4,52,0,78.70624999998836,127530.02500000002
1808,11:37:45,-2.2928735,18.25635,0.2982084774193548,275.83870967741933,6949.967741935484,326311.0258064516,-1.542963258064516,99.51612903225806,297.4516129032258,299.0,41.0,4,112,0,75.60705645161215,127605.63205645164
1809,11:37:46,-2.2838582343750002,17.9753225,0.298820465625,277.28125,6980.71875,326390.58125,-1.54680546875,100.0,298.40625,299.0,41.0,4,108,0,79.55544354836456,127685.1875
1810,11:37:47,-2.281676984375,17.67859359375,0.252010525,269.75,6788.4375,326468.25,-1.5920908125,100.0,204.3125,299.0,41.0,4,48,0,77.66875000001164,127762.85625000001
1811,11:37:48,-2.3137894838709676,17.492507741935484,0.17255744516129032,273.0,6867.032258064516,326544.6387096774,-1.899652258064516,98.48387096774194,45.67741935483871,299.0,41.0,4,48,0,76.3887096773833,127839.2449596774
1812,11:37:49,-2.383376606060606,17.375048636363637,0.10921791727272727,271.3939393939394,6823.606060606061,326619.4757575757,-2.4438409696969696,96.48484848484848,-59.21212121212121,277.6666666666667,41.0,4,44,0,74.837047898327,127914.08200757572
1813,11:37:50,-2.475385453125,17.33706640625,0.140908360625,274.53125,6897.71875,326696.14375,-1.58296975,87.59375,16.21875,265.3125,41.0,4,326,0,76.66799242427805,127990.75
1814,11:37:51,-2.668142677419355,17.337479838709676,0.26089470322580643,282.0,7102.0,326772.31935483875,2.295625806451613,63.67741935483871,293.83870967741933,227.67741935483872,41.0,4,330,0,76.1756048387615,128066.92560483876
1815,11:37:52,-2.8902358906249996,17.33575828125,0.28430288125,275.875,6947.75,326848.334375,-3.1042813437500003,83.46875,298.6875,269.1875,41.0,4,330,0,76.01502016122686,128142.94062499999
1816,11:37:53,-3.2079472222222223,17.31348611111111,0.2969459,276.962962962963,6974.592592592592,326929.4037037037,-3.093954666666667,89.0,294.0,299.0,41.0,4,318,0,81.06932870374294,128224.00995370373
1817,11:37:54,-3.480483203125,17.3029953125,0.298368478125,280.9375,7081.40625,327005.33125,-3.1003171875,89.0,296.875,299.0,41.0,4,322,0,75.9275462962687,128299.9375
1818,11:37:55,-3.762583609375,17.29225875,0.29824879375,279.21875,7029.34375,327083.65625,-3.10605165625,91.6875,297.0,299.0,41.0,4,182,0,78.32500000001164,128378.26250000001
1819,11:37:56,-4.0317903125,17.2801971875,0.298660946875,276.65625,6965.28125,327160.83125,-3.11221625,93.875,297.5,299.0,41.0,4,182,0,77.17499999998836,128455.4375
1820,11:37:57,-4.323979193548388,17.27419306451613,0.2980575290322581,279.0967741935484,7031.129032258064,327236.7225806452,-3.112496129032258,94.51612903225806,297.6774193548387,298.48387096774195,41.0,4,186,0,75.89133064518683,128531.32883064519
1821,11:37:58,-4.6237201875,17.27786796875,0.29878059375,279.9375,7047.4375,327313.46249999997,-3.101425875,98.25,298.8125,298.5,41.0,4,186,0,76.73991935478989,128608.06874999998
1822,11:37:59,-4.8735476093750005,17.2701453125,0.204549134375,261.25,6563.75,327390.03125,-3.1022710625,99.0,204.375,204.6875,41.0,4,186,0,76.56875000003492,128684.63750000001
1823,11:38:00,-5.002577338709677,17.26507387096774,0.09945314516129032,253.61290322580646,6359.612903225807,327459.49354838714,-3.1034175161290323,99.61290322580645,99.38709677419355,100.0,41.0,4,186,0,69.46229838713771,128754.09979838715
1824,11:38:01,-5.0928217121212125,17.261641212121212,0.05382257636363636,237.24242424242425,5944.878787878788,327530.1848484848,-3.104579090909091,100.0,53.75757575757576,54.21212121212121,41.54545454545455,4,186,1,70.69130009767832,128824.79109848483
1825,11:38:02,-5.110097,17.26103,0.0,219.0,5484.78125,327595.159375,-3.10479,100.0,0.0,0.0,42.0,4,186,0,64.97452651517233,128889.765625
1826,11:38:03,-5.110097,17.26103,0.0,219.0,5480.290322580645,327655.2129032258,-3.10479,100.0,0.0,0.0,42.0,4,186,0,60.053528225806076,128949.8191532258
1827,11:38:04,-5.110097,17.26103,0.0,219.0,5481.030303030303,327715.0303030303,-3.10479,100.0,0.0,0.0,42.0,4,186,0,59.817399804480374,129009.63655303029
1828,11:38:05,-5.110097,17.26103,0.0,219.0,5480.0,327776.4709677419,-3.10479,100.0,0.0,0.0,42.0,4,186,0,61.44066471164115,129071.07721774193
1829,11:38:06,-5.110097,17.26103,0.0,219.0,5480.0,327836.525,-3.10479,100.0,0.0,0.0,42.0,4,186,0,60.05403225810733,129131.13125000003
1830,11:38:07,-5.110097,17.26192375,0.0,219.0,5480.46875,327897.053125,-3.10479,100.0,0.0,0.0,42.0,4,186,0,60.528124999953434,129191.65937499999
1831,11:38:08,-5.110097,17.26233,0.0,219.0,5481.03125,327958.625,-3.10479,100.0,0.0,0.0,42.0,4,186,0,61.57187500002328,129253.23125000001
1832,11:38:09,-5.110097,17.26159875,0.0,219.0,5480.0,328018.196875,-3.10479,100.0,0.0,0.0,42.0,4,186,0,59.57187500002328,129312.80312500003
1833,11:38:10,-5.110097,17.26103,0.0,219.0,5480.0,328080.35,-3.10479,100.0,0.0,0.0,42.0,4,186,0,62.153124999953434,129374.95624999999
1834,11:38:11,-5.110097,17.26103,0.0,219.0,5480.0,328141.878125,-3.10479,100.0,0.0,0.0,42.0,4,186,0,61.52812500001164,129436.484375
1835,11:38:12,-5.110097,17.26103,0.0,226.5,5676.125,328203.396875,-3.10479,100.0,0.0,0.0,41.625,3,184,0,61.51874999998836,129498.00312499999
1836,11:38:13,-5.10872596875,17.25773640625,0.00035895175312499996,259.8125,6527.625,328272.178125,-3.00774053125,98.4375,77.46875,-66.45454545454545,41.0,3,184,0,68.78125,129566.78437499999
1837,11:38:14,-5.109532806451613,17.243820967741936,0.0004254243,262.06451612903226,6585.870967741936,328344.9258064516,-2.6911924838709678,87.93548387096774,100.0,-69.24675324675324,41.0,3,184,0,72.74768145161215,129639.5320564516
1838,11:38:15,-5.11204678125,17.2348321875,0.0004254243,262.78125,6598.6875,328417.28125,-2.33766815625,68.09375,100.0,-72.03896103896103,41.0,3,184,0,72.35544354841113,129711.88750000001
1839,11:38:16,-5.1036770625,17.244401875,0.0004254243,262.78125,6598.53125,328489.27187500003,-1.9951376562499998,79.5,100.0,-74.83116883116882,41.0,3,184,0,71.99062500003492,129783.87812500005
1840,11:38:17,-5.096953125,17.2506434375,0.0004254243,262.90625,6603.03125,328562.4625,-1.6290054375,94.5,100.0,-77.62337662337663,41.0,3,184,0,73.19062499998836,129857.06875000003
1841,11:38:18,-5.0911889375,17.253044374999998,0.0004254243,263.71875,6622.125,328634.94375,-1.2934064375,97.46875,100.0,-80.41558441558442,41.0,3,184,0,72.48124999995343,129929.54999999999
1842,11:38:19,-5.105295983870968,17.241050967741934,0.0004254243,262.0,6583.322580645161,328710.81612903223,-0.9486419677419355,79.83870967741936,100.0,-83.20779220779221,41.0,3,184,0,75.87237903225468,130005.42237903224
1843,11:38:20,-5.11954921875,17.2373003125,0.000598252921875,262.46875,6592.09375,328782.2875,-0.620982778125,57.21875,95.125,-86.0,41.0,3,184,0,71.47137096774532,130076.89374999999
1844,11:38:21,-5.130743125,17.25847421875,0.00047860165,259.84375,6526.4375,328855.878125,-0.30790713124999997,48.15625,67.25,-66.125,41.0,3,184,0,73.59062500001164,130150.484375
1845,11:38:22,-5.133848125,17.263499687499998,0.000651428959375,259.15625,6517.09375,328928.028125,-0.10874908031250001,52.125,51.03125,-49.5,41.0,3,184,0,72.15000000002328,130222.63437500002
1846,11:38:23,-5.093411709677419,17.257165483870967,0.0405387928516129,258.7096774193548,6497.064516129032,328998.4064516129,0.020582532903225807,77.29032258064517,51.74193548387097,29.419354838709676,41.0,3,184,0,70.37832661287393,130293.0127016129
1847,11:38:24,-4.952765090909091,17.25879606060606,0.26472973333333333,276.24242424242425,6966.69696969697,329072.1757575757,0.031860851818181816,97.12121212121212,258.24242424242425,271.3333333333333,40.878787878787875,3,184,0,73.76930596283637,130366.78200757573
1848,11:38:25,-4.6501000625,17.26050859375,0.29787655625,277.25,6990.375,329151.3375,0.02286762875,98.3125,298.25,297.0,40.5625,3,184,0,79.16174242430134,130445.94375000003
1849,11:38:26,-4.406911,17.26117,0.29761835806451614,281.0,7091.806451612903,329226.3483870967,0.02736313774193548,97.0,299.0,296.06451612903226,40.516129032258064,3,180,0,75.0108870966942,130520.95463709673
1850,11:38:27,-4.086619,17.27318875,0.2982487875,280.9375,7079.53125,329307.33125,0.02780891375,97.9375,297.0625,299.0,41.0,3,180,0,80.98286290327087,130601.9375
1851,11:38:28,-3.8081187656249997,17.27655015625,0.2955898875,274.65625,6921.34375,329384.034375,0.027736399374999998,98.0625,298.8125,291.6875,41.0,3,180,0,76.703125,130678.640625
1852,11:38:29,-3.577571177419355,17.29148758064516,0.14705945483870966,273.2258064516129,6887.935483870968,329458.6225806452,0.18954550903225806,93.25806451612904,277.9032258064516,16.258064516129032,41.0,3,166,0,74.58820564521011,130753.22883064521
1853,11:38:30,-3.48853978125,17.346978281250003,0.1008387778125,271.78125,6845.8125,329534.334375,0.7127517531249999,74.0625,272.59375,-70.8125,41.0,3,170,0,75.71179435477825,130828.94062499999
1854,11:38:31,-3.4383124677419357,17.44797129032258,0.14008800322580647,274.4516129032258,6920.064516129032,329608.52258064516,1.3303970322580645,88.51612903225806,290.1290322580645,-10.225806451612904,40.806451612903224,3,170,0,74.18820564518683,130903.12883064518
1855,11:38:32,-3.437999890625,17.6367984375,0.230247440625,281.8125,7109.75,329683.815625,1.6092691875,94.5625,247.75,213.0,40.125,3,154,0,75.29304435482481,130978.421875
1856,11:38:33,-3.4523379375000003,17.8414490625,0.17221696,273.65625,6897.09375,329760.671875,1.683255,96.09375,268.40625,75.96875,41.0,3,64,0,76.85625000001164,131055.27812500001
1857,11:38:34,-3.4943474375,17.950259531249998,0.089525149375,270.71875,6821.65625,329835.934375,2.2113118750000003,81.4375,266.625,-87.59375,41.0,3,64,0,75.26250000001164,131130.54062500002
1858,11:38:35,-3.552719774193548,17.973295645161294,0.11703277354838709,269.48387096774195,6790.709677419355,329914.24516129034,2.8107930967741934,51.064516129032256,283.0967741935484,-48.774193548387096,41.0,3,60,0,78.31078629032709,131208.85141129035
1859,11:38:36,-3.7196285156249997,17.960005,0.238303915625,280.96875,7094.8125,329988.965625,-2.50774525,65.25,221.0,255.4375,40.46875,3,134,0,74.72046370967291,131283.57187500002
1860,11:38:37,-3.96214825,17.965451875,0.278533096875,286.15625,7225.4375,330067.6,2.1440725,82.84375,258.25,298.375,40.15625,3,134,0,78.63437499996508,131362.20625
1861,11:38:38,-4.254265661290323,17.969471612903227,0.29676755483870965,277.3225806451613,6995.290322580645,330146.5064516129,3.0997764193548387,92.25806451612904,299.0,293.83870967741933,40.0,3,134,0,78.90645161294378,131441.11270161293
1862,11:38:39,-4.505561796875,17.9785909375,0.294486475,278.1875,7010.53125,330221.9,3.1123953125,93.71875,299.0,289.21875,40.53125,3,138,0,75.39354838710278,131516.50625000003
1863,11:38:40,-4.807008859375,17.98472515625,0.28307976875,273.125,6887.8125,330299.096875,3.1318219687499997,94.125,285.5,280.53125,40.65625,3,138,0,77.19687499996508,131593.703125
1864,11:38:41,-5.002886359375,17.98783453125,0.13653450375,253.625,6384.6875,330372.078125,-0.5882769999999999,96.25,136.96875,136.03125,41.0,3,138,0,72.98125000001164,131666.684375
1865,11:38:42,-5.1117859687500005,17.98937296875,0.09869837,253.75,6374.53125,330442.428125,-3.13799775,98.0,100.0,98.0,41.0,3,138,0,70.34999999997672,131737.034375
1866,11:38:43,-5.16855171875,17.98854390625,0.009040260000000001,222.1875,5553.84375,330512.346875,-3.136448,98.0,9.03125,9.03125,41.53125,3,138,1,69.91875000001164,131806.953125
1867,11:38:44,-5.170821,17.98716,0.0,219.0,5480.0,330573.47500000003,-3.136448,98.0,0.0,0.0,41.53125,3,138,0,61.128125000046566,131868.08125000005
1868,11:38:45,-5.16992725,17.988500625,0.0,219.0,5480.0,330634.21875,-3.136448,98.0,0.0,0.0,41.34375,3,138,0,60.743749999965075,131928.825
1869,11:38:46,-5.168221,17.99106,0.0,219.0,5480.0,330694.4548387097,-3.136448,98.0,0.0,0.0,42.0,3,138,0,60.23608870967291,131989.06108870968
1870,11:38:47,-5.168221,17.988744375,0.0,219.0,5480.0,330754.26875,-3.136448,98.0,0.0,0.0,42.0,3,138,0,59.813911290315446,132048.875
1871,11:38:48,-5.168546,17.989435,0.0,233.59375,5858.8125,330815.65625,-3.136448,98.0,0.0,0.0,41.34375,1,136,0,61.38750000001164,132110.2625
1872,11:38:49,-5.17165021875,17.991410625,-0.000252595678125,261.09375,6578.65625,330883.721875,0.49280465624999986,98.53125,-59.375,58.78125,41.0,1,136,0,68.06562499998836,132178.328125
1873,11:38:50,-5.175425903225807,18.002184838709677,-0.0004254243,262.83870967741933,6625.4838709677415,330956.87096774194,2.7348117741935485,97.45161290322581,-100.0,99.0,41.0,1,136,0,73.14909274195088,132251.47721774195
1874,11:38:51,-5.1762936875,18.0098865625,-0.0004254243,260.0,6538.1875,331031.796875,2.38053278125,93.65625,-100.0,99.0,41.0,1,136,0,74.92590725806076,132326.403125
1875,11:38:52,-5.181483933333334,18.032727,-0.0004254243,262.6666666666667,6616.5,331102.88,2.0497570666666665,80.23333333333333,-100.0,99.0,41.0,1,136,0,71.08312500000466,132397.48625000002
1876,11:38:53,-5.169013848484849,18.044021818181818,-0.0004254243,262.42424242424244,6613.818181818182,331174.29696969694,1.686517787878788,69.93939393939394,-100.0,99.0,41.0,1,136,0,71.41696969693294,132468.90321969695
1877,11:38:54,-5.1665786718749995,17.989517343750002,-0.0004254243,262.5,6615.5625,331249.215625,1.34220203125,88.875,-100.0,99.0,41.0,1,136,0,74.91865530307405,132543.82187500002
1878,11:38:55,-5.1637705625,17.965279375,-0.0004254243,262.9375,6628.25,331322.2375,0.9753664875,95.25,-100.0,99.0,41.0,1,136,0,73.02187499997672,132616.84375
1879,11:38:56,-5.162492774193548,17.96672870967742,-0.0004254243,262.0967741935484,6593.677419354839,331393.74516129034,0.6521971677419355,96.0,-93.80645161290323,92.80645161290323,41.0,1,136,0,71.50766129035037,132688.35141129035
1880,11:38:57,-5.16229334375,17.974500625,-0.00045201319375,259.25,6522.8125,331466.21249999997,0.342455175,96.59375,-65.5,64.4375,41.0,1,136,0,72.46733870962635,132760.81874999998
1881,11:38:58,-5.16829103125,17.976290625,-0.0006248399406250001,259.25,6520.375,331537.271875,0.163654190625,97.0,-50.875,49.40625,41.0,1,136,0,71.05937500001164,132831.878125
1882,11:38:59,-5.159027322580645,17.983420000000002,0.04572621290322581,259.61290322580646,6533.419354838709,331610.4193548387,0.024728888387096772,98.45161290322581,47.41935483870968,44.25806451612903,41.0,1,136,0,73.14747983874986,132905.02560483874
1883,11:39:00,-5.016771171875,17.98601734375,0.26852235,279.1875,7052.0625,331684.71249999997,0.035558641875,98.625,272.25,264.5,40.0625,1,136,0,74.2931451612385,132979.31874999998
1884,11:39:01,-4.7325895156249995,17.99525671875,0.298993284375,282.71875,7136.75,331763.71875,0.0419798215625,98.0,298.46875,299.0,40.0,1,136,0,79.00625000003492,133058.325
