t_global_s,edge_idx,u,v,tau,delta_frac,frac,x,y,edge_distance,slowdown_idx,t_pred_s,e_pred_J,e_cum_J,ref_speed,ref_power_W,step_dist_m,Speed,accel_mps2
23,3,26,25,0.5833333134651184,0.0416666641831398,0.5833332985639572,-3.12166690826416,5.559999942779541,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,2725.778593109149,0.29796965,0.0,0.26506454525468987,0.26506454525468987,4.819687571822051e-07
24,3,26,25,0.625,0.0416666641831398,0.624999962747097,-3.127500057220459,5.8249993324279785,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,2856.907905648951,0.2982754125,0.0,0.2650635813173714,0.2650635813173714,-9.639373184655575e-07
25,3,26,25,0.6666666865348816,0.0416666641831398,0.6666666269302368,-3.133333206176758,6.089999675750732,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,2988.037218188753,0.2975085838709677,0.0,0.26506453476073294,0.26506453476073294,9.534433615399074e-07
26,3,26,25,0.7083333134651184,0.0416666641831398,0.7083332911133766,-3.139166831970215,6.354999542236328,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,3119.166530728555,0.29864765,0.0,0.2650640685330278,0.2650640685330278,-4.6622770516480116e-07
27,3,26,25,0.75,0.0416666641831398,0.7499999552965164,-3.1449999809265137,6.619999408721924,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,3250.2958432683567,0.298208909375,0.0,0.265064058039052,0.265064058039052,-1.0493975799441557e-08
28,3,26,25,0.7916666865348816,0.0416666641831398,0.7916666194796562,-3.1508333683013916,6.885000228881836,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,3381.4251558081587,0.2985545968749999,0.0,0.2650650167292762,0.2650650167292762,9.58690224206471e-07
29,3,26,25,0.8333333134651184,0.0416666641831398,0.833333283662796,-3.1566667556762695,7.149999618530273,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,3512.5544683479607,0.2990066156249999,0.0,0.2650635865642616,0.2650635865642616,-1.430165014582041e-06
30,3,26,25,0.875,0.0416666641831398,0.8749999478459358,-3.1624999046325684,7.414999961853027,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,3643.6837808877626,0.2989770193548386,0.0,0.26506453476073294,0.26506453476073294,9.481964713398128e-07
31,3,26,25,0.9166666865348816,0.0416666641831398,0.9166666120290756,-3.1683335304260254,7.679999828338623,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,3774.8130934275646,0.2908570843749999,0.0,0.2650640685330278,0.2650640685330278,-4.6622770516480116e-07
32,3,26,25,0.9583333134651184,0.0416666641831398,0.9583332762122154,-3.174166679382324,7.944999694824219,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,3905.9424059673665,0.181935215625,0.0,0.265064058039052,0.265064058039052,-1.0493975799441557e-08
33,3,26,25,1.0,0.0416666641831398,1.0,-3.180000066757202,8.210000038146973,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,4037.0717185071685,0.1082635129032258,0.0,0.2650645400076042,0.2650645400076042,4.819685522350348e-07
34,4,25,23,0.1666666716337204,0.09957027435302734,0.09957027435302734,-3.1242406368255615,8.283681869506836,0.9280086159706116,0.459023313803599,6.0,451.3920607282198,4112.303728628538,0.140629221875,0.0,0.09240198211534681,0.09240198211534681,-0.1726625578922574
35,4,25,23,0.3333333432674408,0.13000449538230896,0.2295747697353363,-3.0514378547668457,8.379884719848633,0.9280086159706116,0.459023313803599,6.0,451.3920607282198,4187.535738749908,0.15999931875,0.0,0.12064507237916948,0.12064507237916948,0.02824309026382267
36,4,25,23,0.5,0.15781086683273315,0.38738563656806946,-2.963064193725586,8.496665954589844,0.9280086159706116,0.459023313803599,6.0,451.3920607282198,4262.767748871278,0.1386196354838709,0.0,0.14645054029779914,0.14645054029779914,0.025805467918629657
37,4,25,23,0.6666666865348816,0.1843997985124588,0.5717854350805283,-2.859800338745117,8.633121490478516,0.9280086159706116,0.459023313803599,6.0,451.3920607282198,4337.999758992648,0.139858153125,0.0,0.17112433205155805,0.17112433205155805,0.024673791753758917
38,4,25,23,0.8333333134651184,0.21236440539360046,0.7841498404741287,-2.7408759593963623,8.790270805358887,0.9280086159706116,0.459023313803599,6.0,451.3920607282198,4413.231769114018,0.1943226935483871,0.0,0.1970759122035379,0.1970759122035379,0.025951580151979847
39,4,25,23,1.0,0.2158500701189041,1.0,-2.619999885559082,8.949999809265137,0.9280086159706116,0.459023313803599,6.0,451.3920607282198,4488.463779235388,0.258870528125,0.0,0.2003107084386615,0.2003107084386615,0.0032347962351235993
40,5,23,20,0.09090909361839294,0.04284127801656723,0.04284127801656723,-2.619143009185791,9.083664894104004,3.1761534214019775,0.0048598575341338,6.0,461.5750000000117,4530.4251428717525,0.29063105,0.0,0.1336678313660421,0.1336678313660421,-0.0666428770726194
41,5,23,20,0.1818181872367859,0.05407150462269783,0.09691278263926506,-2.6180615425109863,9.25236701965332,3.1761534214019775,0.0048598575341338,6.0,461.5750000000117,4572.386506508117,0.298235528125,0.0,0.1687055918902098,0.1687055918902098,0.03503776052416771
42,5,23,20,0.27272728085517883,0.06649322062730789,0.16340600326657295,-2.616731643676758,9.459826469421387,3.1761534214019775,0.0048598575341338,6.0,461.5750000000117,4614.347870144482,0.2974536903225806,0.0,0.20746371231851163,0.20746371231851163,0.03875812042830182
43,5,23,20,0.3636363744735718,0.07926652580499649,0.24267252907156944,-2.6151466369628906,9.707138061523438,3.1761534214019775,0.0048598575341338,6.0,461.5750000000117,4656.309233780847,0.29796961875,0.0,0.2473166711613557,0.2473166711613557,0.039852958842844066
44,5,23,20,0.4545454680919647,0.09145115315914154,0.334123682230711,-2.6133174896240234,9.99246597290039,3.1761534214019775,0.0048598575341338,6.0,461.5750000000117,4698.270597417211,0.29842160625,0.0,0.2853337743603475,0.2853337743603475,0.03801710319899182
45,5,23,20,0.5454545617103577,0.1032034233212471,0.4373271055519581,-2.6113982643815676,10.291876638933367,3.1761534214019775,0.0048598575341338,6.0,461.5750000000117,4740.231961053576,0.2990867741935484,0.0,0.2994168170959035,0.2994168170959035,0.014083042735555995
46,5,23,20,0.6363636255264282,0.11476991325616837,0.5520970188081264,-2.6094788926965355,10.59128730402761,3.1761534214019775,0.0048598575341338,6.0,461.5750000000117,4782.193324689941,0.2982908387096774,0.0,0.2994168170959041,0.2994168170959041,6.106226635438361e-16
47,5,23,20,0.7272727489471436,0.12300322204828262,0.6751002408564091,-2.607559624177275,10.89069796978318,3.1761534214019775,0.0048598575341338,6.0,461.5750000000117,4824.154688326305,0.298248815625,0.0,0.29941681709590484,0.29941681709590484,7.216449660063518e-16
48,5,23,20,0.8181818127632141,0.12470222264528275,0.7998024635016918,-2.605640304483614,11.190108635210708,3.1761534214019775,0.0048598575341338,6.0,461.5750000000117,4866.11605196267,0.2985146625,0.0,0.2994168170959034,0.2994168170959034,-1.4432899320127035e-15
49,5,23,20,0.9090909361839294,0.12092055380344391,0.9207230173051357,-2.6037209449658683,11.489519300382948,3.1761534214019775,0.0048598575341338,6.0,461.5750000000117,4908.077415599035,0.29539049375,0.0,0.299416817095904,0.299416817095904,6.106226635438361e-16
50,5,23,20,1.0,0.07927698642015457,1.0,-2.6018016395538583,11.788929965902026,3.1761534214019775,0.0048598575341338,6.0,461.5750000000117,4950.0387792353995,0.212876729032258,0.0,0.29941681709590356,0.29941681709590356,-4.440892098500626e-16
51,6,20,22,0.1666666716337204,0.09724932909011841,0.09724932909011841,-2.646534950728108,12.022111560069506,0.9209777116775513,0.5213864810333873,6.0,457.4812500000117,5026.285654235401,0.1475556375,0.0,0.2374336222759942,0.2374336222759942,-0.061983194819909354
52,6,20,22,0.3333333432674408,0.1257530301809311,0.2230023592710495,-2.753871440887451,12.20603084564209,0.9209777116775513,0.5213864810333873,6.0,457.4812500000117,5102.532529235403,0.1565427,0.0,0.21294935014048846,0.21294935014048846,-0.024484272135505747
53,6,20,22,0.5,0.16235850751399994,0.38536086678504944,-2.865899085998535,12.305070877075195,0.9209777116775513,0.5213864810333873,6.0,457.4812500000117,5178.779404235404,0.168348284375,0.0,0.1495296662719659,0.1495296662719659,-0.06341968386852256
54,6,20,22,0.6666666865348816,0.17691946029663086,0.5622803270816803,-2.987973213195801,12.41299057006836,0.9209777116775513,0.5213864810333873,6.0,457.4812500000117,5255.026279235406,0.1359847258064516,0.0,0.16293787977850016,0.16293787977850016,0.013408213506534261
55,6,20,22,0.8333333134651184,0.22711652517318726,0.7893968522548676,-3.144683837890625,12.551532745361328,0.9209777116775513,0.5213864810333873,6.0,457.4812500000117,5331.273154235408,0.2578867,0.0,0.2091701561579704,0.2091701561579704,0.04623227637947025
56,6,20,22,1.0,0.2106032818555832,1.0,-3.2899999618530273,12.680000305175781,0.9209777116775513,0.5213864810333873,6.0,457.4812500000117,5407.520029235409,0.2713382322580645,0.0,0.19396053672883146,0.19396053672883146,-0.015209619429138954
57,7,22,19,0.05882352963089943,0.020173024386167526,0.020173024386167526,-3.2920172214508057,12.76795482635498,5.032394886016846,0.0070467603310366,6.0,470.2032258064719,5435.1790425181425,0.29660026875,0.0,0.08797765132206606,0.08797765132206606,-0.1059828854067654
58,7,22,19,0.11764705926179886,0.023122712969779968,0.043295737355947495,-3.2943296432495117,12.868769645690918,5.032394886016846,0.0070467603310366,6.0,470.2032258064719,5462.838055800876,0.29746444375,0.0,0.10084133622831884,0.10084133622831884,0.012863684906252781
59,7,22,19,0.1764705926179886,0.026264691725373268,0.06956042908132076,-3.2969560623168945,12.983283996582031,5.032394886016846,0.0070467603310366,6.0,470.2032258064719,5490.497069083609,0.296534235483871,0.0,0.11454446576387062,0.11454446576387062,0.013703129535551778
60,7,22,19,0.23529411852359772,0.03029816225171089,0.09985859133303165,-3.299985647201538,13.115384101867676,5.032394886016846,0.0070467603310366,6.0,470.2032258064719,5518.156082366342,0.2973979406249999,0.0,0.13213484098091477,0.13213484098091477,0.017590375217044152
61,7,22,19,0.29411765933036804,0.0351596437394619,0.13501823507249355,-3.303501605987549,13.26867961883545,5.032394886016846,0.0070467603310366,6.0,470.2032258064719,5545.815095649075,0.298355165625,0.0,0.1533358323700036,0.1533358323700036,0.02120099138908882
62,7,22,19,0.3529411852359772,0.04111785814166069,0.17613609321415424,-3.3076136112213135,13.447954177856445,5.032394886016846,0.0070467603310366,6.0,470.2032258064719,5573.474108931809,0.29828866875,0.0,0.17932171117635232,0.17932171117635232,0.025985878806348728
63,7,22,19,0.4117647111415863,0.04837852343916893,0.22451461665332317,-3.3124516010284424,13.658884048461914,5.032394886016846,0.0070467603310366,6.0,470.2032258064719,5601.133122214542,0.2986750516129032,0.0,0.21098534655045045,0.21098534655045045,0.03166363537409814
64,7,22,19,0.47058823704719543,0.055082518607378006,0.2795971352607012,-3.3179595470428467,13.899044036865234,5.032394886016846,0.0070467603310366,6.0,470.2032258064719,5628.792135497275,0.2992858,0.0,0.24022314105676942,0.24022314105676942,0.02923779450631897
65,7,22,19,0.529411792755127,0.060823798179626465,0.34042093344032764,-3.3240420818328857,14.164236068725586,5.032394886016846,0.0070467603310366,6.0,470.2032258064719,5656.451148780008,0.2990731,0.0,0.26526177823367947,0.26526177823367947,0.025038637176910045
66,7,22,19,0.5882353186607361,0.0665295198559761,0.40695045329630375,-3.3306949138641357,14.454303741455078,5.032394886016846,0.0070467603310366,6.0,470.2032258064719,5684.110162062741,0.298953415625,0.0,0.2901439555405899,0.2901439555405899,0.024882177306910447
67,7,22,19,0.6470588445663452,0.07217654585838318,0.47912699915468693,-3.3375544012769387,14.75337947725952,5.032394886016846,0.0070467603310366,6.0,470.2032258064719,5711.769175345475,0.2985515967741936,0.0,0.29915438876027634,0.29915438876027634,0.00901043321968642
68,7,22,19,0.7058823704719543,0.07775329798460007,0.556880297139287,-3.3444141316544593,15.052455207491315,5.032394886016846,0.0070467603310366,6.0,470.2032258064719,5739.428188628208,0.2982222,0.0,0.29915438876027517,0.29915438876027517,-1.1657341758564144e-15
69,7,22,19,0.7647058963775635,0.0828891396522522,0.6397694367915392,-3.351273667764561,15.351530942178849,5.032394886016846,0.0070467603310366,6.0,470.2032258064719,5767.087201910941,0.2990593516129032,0.0,0.29915438876027556,0.29915438876027556,3.885780586188048e-16
70,7,22,19,0.8235294222831726,0.08605067431926727,0.7258201111108065,-3.3581333052924647,15.650606674540269,5.032394886016846,0.0070467603310366,6.0,470.2032258064719,5794.746215193674,0.298767290625,0.0,0.29915438876027506,0.29915438876027506,-4.996003610813204e-16
71,7,22,19,0.8823529481887817,0.08936382830142975,0.8151839394122362,-3.364992872262171,15.949682408520012,5.032394886016846,0.0070467603310366,6.0,470.2032258064719,5822.4052284764075,0.29932568125,0.0,0.29915438876027517,0.29915438876027517,1.1102230246251565e-16
72,7,22,19,0.9411764740943909,0.0915013924241066,0.9066853318363428,-3.3718523652023333,16.24875814419768,5.032394886016846,0.0070467603310366,6.0,470.2032258064719,5850.064241759141,0.2994985,0.0,0.2991543887602765,0.2991543887602765,1.3322676295501878e-15
73,7,22,19,1.0,0.09331469982862473,1.0,-3.3787118889617305,16.547833879168486,5.032394886016846,0.0070467603310366,6.0,470.2032258064719,5877.723255041874,0.2988796878787879,0.0,0.29915438876027484,0.29915438876027484,-1.6653345369377348e-15
74,8,19,17,0.5,0.4450169503688812,0.4450169503688812,-3.3846702331845373,16.821770995365515,0.5200961232185364,0.21665076805684078,1.740988067561745,257.29558028806855,6006.371045185908,0.2988534935483871,0.0,0.2740019078331792,0.2740019078331792,-0.025152480927095655
75,8,19,17,1.0,0.5549830198287964,1.0,-3.3903588598125647,17.09571384528737,0.5200961232185364,0.21665076805684078,1.740988067561745,257.29558028806855,6135.018835329942,0.29916614375,0.0,0.27400190783317796,0.27400190783317796,-1.2212453270876722e-15
76,9,17,10,0.5,0.46130675077438354,0.46130675077438354,-3.3970421873175214,17.36963423268065,0.40302029252052307,0.21665076805684078,1.3490843114180466,199.37726009229246,6234.707465376088,0.2993749967741935,0.0,0.2740019078331799,0.2740019078331799,1.942890293094024e-15
77,9,17,10,1.0,0.5386932492256165,1.0,-3.40492249904422,17.643522797946364,0.40302029252052307,0.21665076805684078,1.3490843114180466,199.37726009229246,6334.396095422235,0.2989441696969697,0.0,0.2740019078331783,0.2740019078331783,-1.609823385706477e-15
78,10,10,9,0.5,0.46487197279930115,0.46487197279930115,-3.312257782368188,17.901379920748067,0.3252691328525543,0.21665076805684078,1.0888173431058374,160.91315922370268,6414.852675034086,0.2406115580645161,0.0,0.27400190783317857,0.27400190783317857,2.7755575615628914e-16
79,10,10,9,1.0,0.5351280570030212,1.0,-3.180000066757202,18.049999237060547,0.3252691328525543,0.21665076805684078,1.0888173431058374,160.91315922370268,6495.3092546459375,0.1603848125,0.0,0.19894673789691908,0.19894673789691908,-0.07505516993625949
